PUMA,mgra,HHID
7314,5430,50007
7314,5430,50007
7314,5430,50007
7314,5430,50286
7314,5430,50286
7314,5430,51144
7314,5450,7476
7314,5450,9662
7314,5450,9662
7314,5450,11351
7314,5450,11351
7314,5450,11351
7314,5450,11351
7314,5450,11585
7314,5450,12693
7314,5450,12693
7314,5450,12693
7314,5450,12693
7314,5450,13005
7314,5450,13005
7314,5450,13414
7314,5450,13414
7314,5450,13960
7314,5450,14483
7314,5450,14483
7314,5450,14483
7314,5450,14483
7314,5450,14483
7314,5450,14483
7314,5450,22562
7314,5450,24513
7314,5450,24513
7314,5450,24513
7314,5450,24676
7314,5450,24676
7314,5450,26459
7314,5450,26459
7314,5450,26459
7314,5450,27191
7314,5450,28940
7314,5450,28940
7314,5450,29032
7314,5450,29032
7314,5450,29822
7314,5450,30954
7314,5450,30954
7314,5450,30954
7314,5450,30954
7314,5450,30954
7314,5450,32624
7314,5450,32624
7314,5450,32624
7314,5450,32624
7314,5450,32624
7314,5450,32624
7314,5450,32624
7314,5450,33273
7314,5450,33313
7314,5450,34286
7314,5450,38134
7314,5450,38134
7314,5450,38134
7314,5450,38134
7314,5450,40127
7314,5450,40127
7314,5450,40127
7314,5450,40127
7314,5450,40127
7314,5450,41197
7314,5450,41197
7314,5450,41197
7314,5450,41294
7314,5450,42350
7314,5450,42350
7314,5450,42350
7314,5450,42350
7314,5450,42845
7314,5450,42845
7314,5450,42847
7314,5450,43326
7314,5450,49099
7314,5451,6053
7314,5451,6053
7314,5451,6053
7314,5451,9662
7314,5451,9662
7314,5451,9662
7314,5451,11351
7314,5451,12050
7314,5451,12489
7314,5451,12489
7314,5451,13250
7314,5451,13399
7314,5451,17232
7314,5451,17232
7314,5451,17232
7314,5451,17232
7314,5451,20336
7314,5451,23031
7314,5451,27423
7314,5451,28151
7314,5451,28940
7314,5451,29406
7314,5451,30974
7314,5451,30974
7314,5451,30974
7314,5451,32624
7314,5451,34647
7314,5451,35713
7314,5451,35816
7314,5451,35816
7314,5451,35816
7314,5451,35816
7314,5451,35816
7314,5451,35816
7314,5451,35826
7314,5451,37071
7314,5451,37287
7314,5451,38124
7314,5451,38124
7314,5451,38124
7314,5451,38134
7314,5451,38134
7314,5451,38134
7314,5451,38134
7314,5451,38134
7314,5451,38134
7314,5451,39105
7314,5451,41197
7314,5451,41197
7314,5451,41197
7314,5451,42845
7314,5451,42845
7314,5451,49933
7314,5451,49933
7314,5451,49933
7314,5451,49933
7314,5451,49933
7314,5451,49933
7314,5451,50007
7314,5451,50007
7314,5451,50007
7314,5451,50007
7314,5451,51116
7314,5451,51144
7314,5451,51247
7314,5455,3055
7314,5455,3055
7314,5455,3055
7314,5455,6693
7314,5455,6693
7314,5455,9662
7314,5455,11585
7314,5455,11585
7314,5455,11585
7314,5455,11585
7314,5455,11585
7314,5455,11750
7314,5455,11750
7314,5455,11750
7314,5455,11750
7314,5455,11750
7314,5455,11750
7314,5455,13005
7314,5455,13005
7314,5455,13374
7314,5455,13374
7314,5455,13374
7314,5455,13374
7314,5455,13374
7314,5455,13374
7314,5455,14483
7314,5455,14483
7314,5455,14483
7314,5455,14483
7314,5455,14483
7314,5455,14483
7314,5455,14483
7314,5455,14483
7314,5455,14483
7314,5455,14483
7314,5455,14483
7314,5455,14483
7314,5455,14483
7314,5455,15442
7314,5455,15442
7314,5455,15442
7314,5455,15442
7314,5455,16491
7314,5455,16491
7314,5455,16491
7314,5455,16491
7314,5455,16491
7314,5455,16491
7314,5455,16491
7314,5455,16491
7314,5455,16491
7314,5455,16491
7314,5455,16491
7314,5455,17782
7314,5455,17782
7314,5455,17782
7314,5455,17782
7314,5455,17782
7314,5455,17782
7314,5455,19042
7314,5455,19042
7314,5455,19042
7314,5455,19042
7314,5455,19042
7314,5455,20229
7314,5455,20229
7314,5455,20229
7314,5455,20229
7314,5455,20229
7314,5455,20229
7314,5455,20229
7314,5455,20229
7314,5455,20229
7314,5455,20229
7314,5455,21732
7314,5455,21732
7314,5455,21732
7314,5455,24513
7314,5455,24513
7314,5455,24513
7314,5455,24513
7314,5455,26562
7314,5455,27423
7314,5455,27423
7314,5455,28940
7314,5455,28940
7314,5455,28940
7314,5455,29032
7314,5455,29032
7314,5455,29032
7314,5455,29032
7314,5455,29032
7314,5455,30078
7314,5455,30078
7314,5455,31099
7314,5455,31099
7314,5455,31099
7314,5455,31099
7314,5455,33313
7314,5455,33313
7314,5455,33313
7314,5455,33313
7314,5455,33313
7314,5455,33313
7314,5455,35816
7314,5455,35816
7314,5455,37957
7314,5455,37957
7314,5455,38136
7314,5455,38136
7314,5455,38136
7314,5455,38136
7314,5455,38136
7314,5455,38136
7314,5455,38136
7314,5455,38136
7314,5455,38136
7314,5455,38136
7314,5455,38136
7314,5455,38136
7314,5455,38136
7314,5455,40127
7314,5455,40127
7314,5455,40127
7314,5455,40127
7314,5455,40127
7314,5455,40127
7314,5455,40127
7314,5455,40127
7314,5455,41114
7314,5455,42350
7314,5455,49933
7314,5455,49933
7314,5455,49933
7314,5484,2114
7314,5484,2177
7314,5484,2382
7314,5484,2426
7314,5484,5136
7314,5484,5136
7314,5484,5136
7314,5484,5699
7314,5484,5699
7314,5484,5699
7314,5484,7476
7314,5484,8090
7314,5484,8090
7314,5484,8090
7314,5484,9662
7314,5484,9662
7314,5484,9662
7314,5484,9662
7314,5484,9662
7314,5484,9662
7314,5484,9662
7314,5484,9662
7314,5484,9662
7314,5484,9662
7314,5484,9662
7314,5484,9825
7314,5484,13005
7314,5484,13005
7314,5484,13005
7314,5484,13005
7314,5484,14245
7314,5484,14245
7314,5484,14391
7314,5484,14391
7314,5484,14391
7314,5484,14581
7314,5484,14581
7314,5484,14581
7314,5484,14784
7314,5484,14784
7314,5484,15966
7314,5484,15966
7314,5484,16125
7314,5484,17782
7314,5484,17782
7314,5484,17782
7314,5484,17782
7314,5484,17782
7314,5484,19377
7314,5484,19377
7314,5484,19377
7314,5484,19377
7314,5484,19589
7314,5484,23847
7314,5484,29246
7314,5484,29246
7314,5484,29246
7314,5484,29246
7314,5484,29246
7314,5484,29246
7314,5484,29246
7314,5484,29406
7314,5484,29406
7314,5484,29406
7314,5484,29406
7314,5484,29406
7314,5484,29406
7314,5484,29406
7314,5484,29406
7314,5484,29553
7314,5484,32280
7314,5484,32280
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,32624
7314,5484,33313
7314,5484,33999
7314,5484,33999
7314,5484,33999
7314,5484,33999
7314,5484,33999
7314,5484,33999
7314,5484,33999
7314,5484,33999
7314,5484,33999
7314,5484,35147
7314,5484,35147
7314,5484,35147
7314,5484,35147
7314,5484,35147
7314,5484,35147
7314,5484,35147
7314,5484,35147
7314,5484,35539
7314,5484,37181
7314,5484,37287
7314,5484,37287
7314,5484,37287
7314,5484,37750
7314,5484,38134
7314,5484,38134
7314,5484,38134
7314,5484,38134
7314,5484,38134
7314,5484,38134
7314,5484,38134
7314,5484,38134
7314,5484,38134
7314,5484,38134
7314,5484,38268
7314,5484,38268
7314,5484,38635
7314,5484,38635
7314,5484,38635
7314,5484,38635
7314,5484,38635
7314,5484,38635
7314,5484,38635
7314,5484,39350
7314,5484,39350
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,40127
7314,5484,42350
7314,5484,42350
7314,5484,42350
7314,5484,42350
7314,5484,42350
7314,5484,42657
7314,5484,42657
7314,5484,42657
7314,5484,42657
7314,5484,42657
7314,5484,42657
7314,5484,43326
7314,5484,44127
7314,5484,44127
7314,5484,45554
7314,5484,48834
7314,5484,49135
7314,5484,49135
7314,5484,49933
7314,5484,49933
7314,5484,49933
7314,5484,49933
7314,5484,49933
7314,5484,49933
7314,5484,49933
7314,5492,1491
7314,5492,3055
7314,5492,7723
7314,5492,9662
7314,5492,9662
7314,5492,9662
7314,5492,9662
7314,5492,12670
7314,5492,13005
7314,5492,13960
7314,5492,14483
7314,5492,14483
7314,5492,14483
7314,5492,19377
7314,5492,19589
7314,5492,22562
7314,5492,22562
7314,5492,22586
7314,5492,24513
7314,5492,26459
7314,5492,26459
7314,5492,26459
7314,5492,28940
7314,5492,28940
7314,5492,29032
7314,5492,29032
7314,5492,30974
7314,5492,30974
7314,5492,30974
7314,5492,32624
7314,5492,32624
7314,5492,32624
7314,5492,32624
7314,5492,32624
7314,5492,32624
7314,5492,32624
7314,5492,32624
7314,5492,32624
7314,5492,32624
7314,5492,32624
7314,5492,33999
7314,5492,35420
7314,5492,35816
7314,5492,35816
7314,5492,37181
7314,5492,37287
7314,5492,37750
7314,5492,38134
7314,5492,38134
7314,5492,38268
7314,5492,38268
7314,5492,40192
7314,5492,41197
7314,5492,42350
7314,5492,42350
7314,5492,42350
7314,5492,42350
7314,5492,42350
7314,5492,42657
7314,5492,42847
7314,5492,42847
7314,5492,44127
7314,5492,45280
7314,5492,45412
7314,5492,45554
7314,5492,45554
7314,5492,45554
7314,5492,45554
7314,5492,49135
7314,5492,49135
7314,5492,49135
7314,5492,49135
7314,5492,49135
7314,5492,49135
7314,5492,49652
7314,5492,49652
7314,5492,49652
7314,5492,49652
7314,5492,49652
7314,5492,49652
7314,5492,50007
7314,5492,51144
7314,5498,2568
7314,5498,2568
7314,5498,3055
7314,5498,3055
7314,5498,3055
7314,5498,11585
7314,5498,11585
7314,5498,11750
7314,5498,11750
7314,5498,12489
7314,5498,12489
7314,5498,13033
7314,5498,13033
7314,5498,13374
7314,5498,13374
7314,5498,13414
7314,5498,14581
7314,5498,14581
7314,5498,14581
7314,5498,19042
7314,5498,19377
7314,5498,20229
7314,5498,20229
7314,5498,20229
7314,5498,24676
7314,5498,29406
7314,5498,30974
7314,5498,30974
7314,5498,30974
7314,5498,32624
7314,5498,32624
7314,5498,34890
7314,5498,37866
7314,5498,37957
7314,5498,38124
7314,5498,39350
7314,5498,41114
7314,5498,41197
7314,5498,41197
7314,5498,42657
7314,5498,44787
7314,5498,44787
7314,5502,2114
7314,5502,2114
7314,5502,2114
7314,5502,3055
7314,5502,3055
7314,5502,4660
7314,5502,5699
7314,5502,11585
7314,5502,11585
7314,5502,11585
7314,5502,11705
7314,5502,12693
7314,5502,12693
7314,5502,12693
7314,5502,13005
7314,5502,13005
7314,5502,13960
7314,5502,17782
7314,5502,22225
7314,5502,24513
7314,5502,24676
7314,5502,24676
7314,5502,26802
7314,5502,27191
7314,5502,30954
7314,5502,30954
7314,5502,30954
7314,5502,30974
7314,5502,30974
7314,5502,31266
7314,5502,32624
7314,5502,32624
7314,5502,32624
7314,5502,32624
7314,5502,35147
7314,5502,36431
7314,5502,36738
7314,5502,36738
7314,5502,36738
7314,5502,37981
7314,5502,37981
7314,5502,37981
7314,5502,37981
7314,5502,42350
7314,5502,42350
7314,5502,42350
7314,5502,42350
7314,5502,44492
7314,5502,49519
7314,5523,336
7314,5523,336
7314,5523,336
7314,5523,2114
7314,5523,2114
7314,5523,2114
7314,5523,2114
7314,5523,2114
7314,5523,2114
7314,5523,2114
7314,5523,2114
7314,5523,2378
7314,5523,2378
7314,5523,2378
7314,5523,2378
7314,5523,2378
7314,5523,2378
7314,5523,2378
7314,5523,2378
7314,5523,2378
7314,5523,3055
7314,5523,3055
7314,5523,3055
7314,5523,3055
7314,5523,3055
7314,5523,3055
7314,5523,3055
7314,5523,3055
7314,5523,3055
7314,5523,5699
7314,5523,5699
7314,5523,5699
7314,5523,5699
7314,5523,5699
7314,5523,5699
7314,5523,5699
7314,5523,5699
7314,5523,5699
7314,5523,5699
7314,5523,5699
7314,5523,5699
7314,5523,14581
7314,5523,14581
7314,5523,14784
7314,5523,14784
7314,5523,14784
7314,5523,14784
7314,5523,14784
7314,5523,14784
7314,5523,14784
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,17782
7314,5523,19042
7314,5523,19042
7314,5523,19377
7314,5523,19377
7314,5523,19377
7314,5523,19377
7314,5523,21748
7314,5523,21748
7314,5523,21748
7314,5523,21748
7314,5523,22666
7314,5523,22666
7314,5523,22666
7314,5523,22666
7314,5523,22666
7314,5523,22666
7314,5523,22666
7314,5523,22666
7314,5523,22666
7314,5523,22666
7314,5523,22666
7314,5523,22666
7314,5523,24513
7314,5523,24513
7314,5523,29246
7314,5523,29246
7314,5523,29246
7314,5523,29406
7314,5523,29406
7314,5523,29406
7314,5523,29406
7314,5523,29553
7314,5523,29553
7314,5523,29553
7314,5523,29553
7314,5523,29553
7314,5523,29553
7314,5523,29822
7314,5523,29822
7314,5523,30954
7314,5523,30954
7314,5523,30954
7314,5523,30954
7314,5523,30954
7314,5523,30954
7314,5523,30954
7314,5523,30954
7314,5523,30954
7314,5523,30954
7314,5523,30954
7314,5523,32624
7314,5523,32624
7314,5523,32624
7314,5523,32624
7314,5523,32624
7314,5523,32624
7314,5523,32624
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33269
7314,5523,33313
7314,5523,34333
7314,5523,34333
7314,5523,34333
7314,5523,34333
7314,5523,34333
7314,5523,34333
7314,5523,34333
7314,5523,34333
7314,5523,34333
7314,5523,37287
7314,5523,37287
7314,5523,37287
7314,5523,37287
7314,5523,37287
7314,5523,37287
7314,5523,37287
7314,5523,37287
7314,5523,37287
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,38134
7314,5523,40127
7314,5523,40127
7314,5523,40127
7314,5523,40127
7314,5523,40127
7314,5523,40127
7314,5523,40127
7314,5523,40127
7314,5523,40127
7314,5523,40127
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,41197
7314,5523,42518
7314,5523,42518
7314,5523,42518
7314,5523,42518
7314,5523,42518
7314,5523,42518
7314,5523,42518
7314,5523,42518
7314,5523,42518
7314,5523,42518
7314,5523,42657
7314,5523,42657
7314,5523,49041
7314,5523,50007
7314,5523,50007
7314,5523,50007
7314,5523,50007
7314,5523,50007
7314,5523,50007
7314,5523,50007
7314,5563,1491
7314,5563,2114
7314,5563,2114
7314,5563,5736
7314,5563,9662
7314,5563,9662
7314,5563,9662
7314,5563,9662
7314,5563,11351
7314,5563,11351
7314,5563,11351
7314,5563,12693
7314,5563,12693
7314,5563,12693
7314,5563,12693
7314,5563,13005
7314,5563,13005
7314,5563,14483
7314,5563,14483
7314,5563,14483
7314,5563,14483
7314,5563,17782
7314,5563,17782
7314,5563,22562
7314,5563,23031
7314,5563,23031
7314,5563,23031
7314,5563,23031
7314,5563,24513
7314,5563,24513
7314,5563,24513
7314,5563,24513
7314,5563,24513
7314,5563,24513
7314,5563,24513
7314,5563,24513
7314,5563,24513
7314,5563,24513
7314,5563,24513
7314,5563,24513
7314,5563,24676
7314,5563,24676
7314,5563,24676
7314,5563,27191
7314,5563,27191
7314,5563,28940
7314,5563,28940
7314,5563,29032
7314,5563,29032
7314,5563,29032
7314,5563,29032
7314,5563,29032
7314,5563,29032
7314,5563,30954
7314,5563,30954
7314,5563,30954
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,32624
7314,5563,33269
7314,5563,33269
7314,5563,33269
7314,5563,33269
7314,5563,33269
7314,5563,33999
7314,5563,33999
7314,5563,33999
7314,5563,35816
7314,5563,35816
7314,5563,37287
7314,5563,37981
7314,5563,41197
7314,5563,41197
7314,5563,41197
7314,5563,41197
7314,5563,42350
7314,5563,42350
7314,5563,44492
7314,5563,49519
7314,5563,49652
7314,5563,49652
7314,5563,49652
7314,5563,49652
7314,5563,49652
7314,5568,3055
7314,5568,5736
7314,5568,5736
7314,5568,8090
7314,5568,19042
7314,5568,19042
7314,5568,19042
7314,5568,22666
7314,5568,24611
7314,5568,29553
7314,5568,29553
7314,5568,32280
7314,5568,37981
7314,5568,39350
7314,5568,48338
7314,5568,48338
7314,5579,3055
7314,5579,3055
7314,5579,5736
7314,5579,5736
7314,5579,5736
7314,5579,5736
7314,5579,11351
7314,5579,13023
7314,5579,17094
7314,5579,18520
7314,5579,19042
7314,5579,19042
7314,5579,19042
7314,5579,19042
7314,5579,20729
7314,5579,22666
7314,5579,22666
7314,5579,22666
7314,5579,29553
7314,5579,29553
7314,5579,29553
7314,5579,29553
7314,5579,30974
7314,5579,30974
7314,5579,33269
7314,5579,33269
7314,5579,33269
7314,5579,33269
7314,5579,34890
7314,5579,34890
7314,5579,34890
7314,5579,35816
7314,5579,37287
7314,5579,37287
7314,5579,41197
7314,5579,41197
7314,5579,50253
7314,5609,1237
7314,5609,3055
7314,5609,9349
7314,5609,14784
7314,5609,17782
7314,5609,17782
7314,5609,17782
7314,5609,18520
7314,5609,19042
7314,5609,19042
7314,5609,22562
7314,5609,22666
7314,5609,22666
7314,5609,22666
7314,5609,22666
7314,5609,23031
7314,5609,23031
7314,5609,23031
7314,5609,25134
7314,5609,27423
7314,5609,29246
7314,5609,29246
7314,5609,30954
7314,5609,30954
7314,5609,30954
7314,5609,30974
7314,5609,33269
7314,5609,33269
7314,5609,33269
7314,5609,33269
7314,5609,33313
7314,5609,33313
7314,5609,33313
7314,5609,34333
7314,5609,37287
7314,5609,37287
7314,5609,38124
7314,5609,38134
7314,5609,41197
7314,5609,41197
7314,5609,41197
7314,5609,41197
7314,5609,41197
7314,5609,41197
7314,5609,42518
7314,5609,42518
7314,5609,42518
7314,5609,44492
7314,5609,45412
7314,5609,49041
7314,5609,49041
7314,5609,49041
7314,5609,49933
7314,5609,49933
7314,5609,50007
7314,5609,50007
7314,5609,50007
7314,5609,50007
7314,5653,2568
7314,5653,2568
7314,5653,2568
7314,5653,11585
7314,5653,11585
7314,5653,12489
7314,5653,13005
7314,5653,14483
7314,5653,14784
7314,5653,14784
7314,5653,14784
7314,5653,16491
7314,5653,16491
7314,5653,20428
7314,5653,20428
7314,5653,21732
7314,5653,30974
7314,5653,35713
7314,5653,35713
7314,5653,35713
7314,5653,37981
7314,5653,38134
7314,5653,38134
7314,5653,38635
7314,5653,46326
7314,5660,336
7314,5660,336
7314,5660,336
7314,5660,336
7314,5660,2378
7314,5660,11351
7314,5660,11351
7314,5660,11351
7314,5660,11585
7314,5660,11585
7314,5660,12489
7314,5660,13005
7314,5660,13793
7314,5660,14483
7314,5660,14483
7314,5660,17782
7314,5660,18369
7314,5660,20428
7314,5660,20729
7314,5660,20729
7314,5660,24665
7314,5660,29032
7314,5660,30974
7314,5660,30974
7314,5660,30974
7314,5660,30974
7314,5660,32624
7314,5660,32624
7314,5660,32669
7314,5660,32669
7314,5660,32669
7314,5660,33658
7314,5660,33658
7314,5660,34647
7314,5660,34647
7314,5660,34647
7314,5660,38124
7314,5660,38124
7314,5660,38124
7314,5660,40918
7314,5660,50007
7314,5660,50007
7314,5660,51792
7314,5661,2114
7314,5661,2988
7314,5661,2988
7314,5661,2988
7314,5661,3055
7314,5661,3055
7314,5661,3055
7314,5661,11585
7314,5661,11585
7314,5661,14483
7314,5661,14483
7314,5661,21732
7314,5661,30974
7314,5661,30974
7314,5661,31847
7314,5661,33269
7314,5661,33313
7314,5661,33313
7314,5661,34890
7314,5661,34890
7314,5661,35816
7314,5661,35816
7314,5661,47249
7314,5661,51116
7314,5666,2114
7314,5666,2988
7314,5666,13754
7314,5666,14483
7314,5666,19042
7314,5666,20428
7314,5666,24611
7314,5666,24611
7314,5666,33269
7314,5666,33999
7314,5666,35713
7314,5666,38134
7314,5666,42350
7314,5666,48338
7314,5675,26562
7314,5675,26562
7314,5687,1237
7314,5687,1491
7314,5687,2114
7314,5687,2463
7314,5687,2568
7314,5687,2568
7314,5687,14581
7314,5687,14784
7314,5687,19042
7314,5687,19042
7314,5687,19042
7314,5687,22974
7314,5687,25134
7314,5687,25134
7314,5687,30974
7314,5687,30974
7314,5687,33999
7314,5687,33999
7314,5687,38124
7314,5687,40738
7314,5687,42350
7314,5687,42350
7314,5687,42350
7314,5687,42847
7314,5687,42847
7314,5687,42847
7314,5687,44787
7314,5687,46326
7314,5708,2114
7314,5708,2114
7314,5708,2114
7314,5708,2463
7314,5708,2463
7314,5708,7184
7314,5708,7184
7314,5708,7996
7314,5708,9662
7314,5708,12693
7314,5708,12693
7314,5708,12693
7314,5708,12693
7314,5708,12693
7314,5708,12693
7314,5708,12693
7314,5708,13414
7314,5708,13414
7314,5708,14974
7314,5708,15252
7314,5708,16358
7314,5708,25134
7314,5708,25134
7314,5708,25426
7314,5708,27488
7314,5708,28940
7314,5708,28940
7314,5708,35292
7314,5708,35292
7314,5708,35292
7314,5708,37417
7314,5708,40394
7314,5708,41278
7314,5708,47184
7314,5708,47184
7314,5708,47184
7314,5708,47184
7314,5708,47184
7314,5708,48644
7314,5708,51116
7314,5711,2114
7314,5711,2114
7314,5711,2114
7314,5711,2114
7314,5711,2623
7314,5711,2623
7314,5711,2623
7314,5711,2623
7314,5711,8090
7314,5711,9662
7314,5711,9662
7314,5711,9662
7314,5711,9662
7314,5711,11585
7314,5711,11750
7314,5711,12489
7314,5711,14245
7314,5711,14245
7314,5711,14483
7314,5711,14581
7314,5711,17094
7314,5711,18369
7314,5711,22666
7314,5711,22666
7314,5711,22666
7314,5711,24513
7314,5711,24665
7314,5711,25134
7314,5711,29246
7314,5711,29406
7314,5711,30974
7314,5711,30974
7314,5711,30974
