HHID,PUMA,NP,HHADJINC,ADJINC,WGTP,HHT,child_present,WIF,HUPAC,VEH,numWorkers,BLD
28677,7313,2,114711.26999999999,1070512,11,1.0,0,2.0,4.0,2.0,2.0,3.0
28678,7302,2,119116.2,1070512,11,1.0,0,1.0,4.0,3.0,0.0,2.0
28679,7321,2,618844.2,1070512,9,1.0,0,1.0,4.0,0.0,1.0,9.0
28680,7312,2,238555.5,1070512,11,1.0,0,2.0,4.0,2.0,2.0,2.0
28681,7311,4,199245.0,1070512,20,1.0,1,2.0,2.0,2.0,2.0,2.0
28682,7321,3,82929.0,1070512,40,2.0,0,2.0,4.0,2.0,2.0,2.0
28683,7310,2,31986.899999999998,1070512,13,2.0,0,1.0,4.0,1.0,1.0,7.0
28684,7321,4,113085.0,1070512,6,3.0,1,1.0,1.0,2.0,2.0,9.0
28685,7301,2,123855.0,1070512,10,7.0,0,,4.0,2.0,2.0,2.0
28686,7320,2,89283.3,1070512,12,1.0,0,0.0,4.0,2.0,0.0,2.0
28687,7322,6,11039.25,1070512,17,3.0,1,1.0,2.0,1.0,1.0,3.0
28688,7303,3,48465.0,1070512,43,1.0,0,2.0,4.0,3.0,2.0,6.0
28689,7312,2,121701.0,1070512,32,5.0,0,,4.0,2.0,2.0,9.0
28690,7317,4,45234.0,1070512,15,3.0,1,1.0,2.0,3.0,1.0,2.0
28691,7305,4,19924.5,1070512,19,5.0,0,,4.0,3.0,2.0,9.0
28692,7319,3,72697.5,1070512,23,1.0,1,2.0,2.0,2.0,2.0,9.0
28693,7308,1,112438.79999999999,1070512,20,6.0,0,,4.0,1.0,0.0,6.0
28694,7309,6,227354.69999999998,1070512,139,1.0,1,2.0,2.0,3.0,2.0,2.0
28695,7314,2,26925.0,1070512,11,1.0,0,0.0,4.0,1.0,0.0,3.0
28696,7314,1,49111.2,1070512,13,6.0,0,,4.0,1.0,0.0,2.0
28697,7306,2,217661.69999999998,1070512,12,1.0,0,2.0,4.0,2.0,2.0,2.0
28698,7320,2,146472.0,1070512,70,3.0,0,1.0,4.0,2.0,1.0,3.0
28699,7313,6,187398.0,1070512,28,1.0,1,3.0,3.0,4.0,3.0,2.0
28700,7311,2,163704.0,1070512,19,3.0,1,1.0,2.0,1.0,1.0,2.0
28701,7307,3,67851.0,1070512,19,1.0,0,1.0,4.0,1.0,1.0,1.0
28702,7315,1,46203.299999999996,1070512,15,6.0,0,,4.0,1.0,0.0,5.0
28703,7314,2,161550.0,1070512,23,5.0,0,,4.0,2.0,2.0,8.0
28704,7319,4,61927.5,1070512,15,1.0,1,2.0,2.0,1.0,1.0,3.0
28705,7316,2,68174.09999999999,1070512,18,5.0,0,,4.0,2.0,2.0,7.0
28706,7313,3,152610.9,1070512,12,1.0,0,3.0,4.0,3.0,3.0,2.0
28707,7304,4,817443.0,1070512,68,1.0,1,2.0,2.0,2.0,2.0,2.0
28708,7321,2,36941.1,1070512,11,1.0,0,2.0,4.0,1.0,2.0,7.0
28709,7303,1,64620.0,1070512,15,6.0,0,,4.0,1.0,1.0,2.0
28710,7316,1,12062.4,1070512,32,6.0,0,,4.0,0.0,0.0,9.0
28711,7314,1,88852.5,1070512,21,6.0,0,,4.0,1.0,1.0,9.0
28712,7320,3,185244.0,1070512,49,2.0,0,2.0,4.0,3.0,2.0,3.0
28713,7310,1,105546.0,1070512,24,4.0,0,,4.0,1.0,1.0,2.0
28714,7310,1,90791.09999999999,1070512,20,4.0,0,,4.0,1.0,1.0,8.0
28715,7320,4,127624.5,1070512,33,1.0,0,1.0,4.0,5.0,1.0,2.0
28716,7309,4,312330.0,1070512,21,1.0,0,2.0,4.0,5.0,3.0,2.0
28717,7312,2,140010.0,1070512,10,5.0,0,,4.0,2.0,2.0,2.0
28718,7316,1,26925.0,1070512,6,6.0,0,,4.0,1.0,1.0,6.0
28719,7311,5,229293.3,1070512,85,1.0,1,2.0,2.0,2.0,2.0,7.0
28720,7302,1,430.79999999999995,1070512,3,6.0,0,,4.0,0.0,0.0,2.0
28721,7317,1,85729.2,1070512,18,6.0,0,,4.0,1.0,1.0,2.0
28722,7310,2,162627.0,1070512,12,3.0,0,2.0,4.0,2.0,2.0,2.0
28723,7301,2,29079.0,1070512,16,7.0,0,,4.0,2.0,1.0,6.0
28724,7311,8,134021.88,1070512,18,1.0,1,3.0,2.0,3.0,3.0,2.0
28725,7309,3,237586.19999999998,1070512,14,1.0,0,2.0,4.0,3.0,2.0,3.0
28726,7307,2,79051.8,1070512,9,1.0,0,0.0,4.0,2.0,0.0,2.0
28727,7304,2,228324.0,1070512,13,1.0,0,1.0,4.0,2.0,1.0,3.0
28728,7312,1,11631.6,1070512,12,6.0,0,,4.0,0.0,0.0,8.0
28729,7302,2,113300.4,1070512,25,5.0,0,,4.0,3.0,1.0,2.0
28730,7309,3,527730.0,1070512,54,1.0,1,2.0,2.0,2.0,2.0,2.0
28731,7316,2,45234.0,1070512,16,3.0,0,1.0,4.0,1.0,1.0,5.0
28732,7314,2,86806.2,1070512,18,1.0,0,0.0,4.0,2.0,0.0,2.0
28733,7305,3,85083.0,1070512,41,2.0,1,1.0,2.0,1.0,1.0,8.0
28734,7313,5,107700.0,1070512,10,1.0,1,2.0,2.0,3.0,2.0,2.0
28735,7305,1,70005.0,1070512,32,4.0,0,,4.0,1.0,1.0,9.0
28736,7301,1,25955.7,1070512,19,4.0,0,,4.0,1.0,0.0,6.0
28737,7316,2,183413.1,1070512,31,1.0,0,0.0,4.0,1.0,0.0,9.0
28738,7314,1,11308.5,1070512,28,6.0,0,,4.0,1.0,1.0,2.0
28739,7304,1,36618.0,1070512,12,4.0,0,,4.0,1.0,1.0,9.0
28740,7314,3,101238.0,1070512,12,3.0,1,2.0,2.0,2.0,2.0,2.0
28741,7308,2,93699.0,1070512,17,1.0,0,2.0,4.0,2.0,2.0,3.0
28742,7316,1,43080.0,1070512,118,4.0,0,,4.0,1.0,1.0,9.0
28743,7305,5,203553.0,1070512,11,1.0,1,3.0,2.0,3.0,3.0,2.0
28744,7320,3,82713.59999999999,1070512,12,1.0,0,0.0,4.0,2.0,0.0,2.0
28745,7310,2,247710.0,1070512,13,1.0,0,1.0,4.0,2.0,1.0,2.0
28746,7301,2,159396.0,1070512,18,1.0,0,1.0,4.0,2.0,1.0,3.0
28747,7307,1,29079.0,1070512,20,4.0,0,,4.0,1.0,1.0,1.0
28748,7302,1,135378.9,1070512,17,6.0,0,,4.0,1.0,1.0,2.0
28749,7301,1,15831.9,1070512,19,4.0,0,,4.0,1.0,0.0,7.0
28750,7316,1,29079.0,1070512,14,4.0,0,,4.0,0.0,1.0,8.0
28751,7312,1,86160.0,1070512,12,4.0,0,,4.0,1.0,0.0,2.0
28752,7321,1,65578.53,1070512,9,4.0,0,,4.0,0.0,0.0,9.0
28753,7306,4,64620.0,1070512,17,1.0,1,1.0,1.0,2.0,1.0,3.0
28754,7317,4,135702.0,1070512,26,1.0,0,3.0,4.0,3.0,4.0,2.0
28755,7314,4,40926.0,1070512,60,1.0,1,1.0,3.0,1.0,1.0,3.0
28756,7306,3,180828.3,1070512,11,1.0,1,2.0,1.0,2.0,2.0,3.0
28757,7301,3,112018.76999999999,1070512,10,1.0,1,1.0,1.0,3.0,1.0,2.0
28758,7308,3,302529.3,1070512,13,1.0,0,2.0,4.0,3.0,2.0,2.0
28759,7305,1,85675.34999999999,1070512,23,6.0,0,,4.0,1.0,1.0,1.0
28760,7308,2,44049.299999999996,1070512,17,1.0,0,1.0,4.0,1.0,1.0,6.0
28761,7316,4,231555.0,1070512,17,1.0,1,2.0,1.0,2.0,2.0,2.0
28762,7317,4,109423.2,1070512,8,1.0,1,2.0,2.0,3.0,2.0,2.0
28763,7312,3,336024.0,1070512,11,1.0,1,2.0,1.0,1.0,2.0,6.0
28764,7310,1,191490.6,1070512,8,4.0,0,,4.0,2.0,1.0,3.0
28765,7311,4,236940.0,1070512,24,1.0,1,1.0,2.0,2.0,1.0,2.0
28766,7302,2,46526.4,1070512,4,1.0,0,0.0,4.0,1.0,0.0,1.0
28767,7310,2,478941.89999999997,1070512,15,1.0,0,0.0,4.0,2.0,0.0,2.0
28768,7301,1,96930.0,1070512,14,6.0,0,,4.0,1.0,0.0,9.0
28769,7306,2,200322.0,1070512,12,1.0,0,2.0,4.0,3.0,1.0,2.0
28770,7313,2,39741.299999999996,1070512,8,1.0,0,0.0,4.0,3.0,0.0,2.0
28771,7313,8,80925.78,1070512,32,1.0,0,1.0,4.0,4.0,1.0,2.0
28772,7309,2,33387.0,1070512,23,1.0,0,0.0,4.0,1.0,0.0,2.0
28773,7313,3,32310.0,1070512,17,1.0,1,1.0,2.0,2.0,1.0,8.0
28774,7320,2,59235.0,1070512,50,2.0,1,1.0,1.0,1.0,1.0,8.0
28775,7321,5,38772.0,1070512,11,1.0,1,0.0,2.0,2.0,0.0,2.0
28776,7319,4,181905.3,1070512,10,1.0,0,3.0,4.0,2.0,3.0,2.0
28777,7318,1,34248.6,1070512,9,6.0,0,,4.0,1.0,1.0,2.0
28778,7312,6,51372.9,1070512,11,3.0,1,1.0,3.0,3.0,1.0,2.0
28779,7303,2,310391.39999999997,1070512,13,1.0,0,1.0,4.0,3.0,0.0,2.0
28780,7310,2,176735.69999999998,1070512,10,1.0,0,1.0,4.0,2.0,1.0,2.0
28781,7310,1,7539.0,1070512,13,4.0,0,,4.0,1.0,1.0,9.0
28782,7305,1,10770.0,1070512,22,6.0,0,,4.0,1.0,0.0,1.0
28783,7307,4,178566.6,1070512,13,1.0,1,3.0,2.0,4.0,4.0,2.0
28784,7305,1,0.0,1070512,11,6.0,0,,4.0,0.0,0.0,9.0
28785,7313,2,88744.8,1070512,10,1.0,0,1.0,4.0,2.0,1.0,2.0
28786,7311,5,275712.0,1070512,9,1.0,1,2.0,2.0,2.0,2.0,2.0
28787,7312,4,168658.19999999998,1070512,14,3.0,1,1.0,1.0,2.0,2.0,2.0
28788,7316,1,48465.0,1070512,22,6.0,0,,4.0,1.0,1.0,6.0
28789,7320,4,140010.0,1070512,7,1.0,1,1.0,2.0,2.0,1.0,2.0
28790,7321,5,107700.0,1070512,15,1.0,1,1.0,3.0,4.0,1.0,2.0
28791,7302,4,62466.0,1070512,2,3.0,1,1.0,2.0,1.0,1.0,1.0
28792,7322,2,46311.0,1070512,37,3.0,0,2.0,4.0,2.0,2.0,7.0
28793,7322,2,191706.0,1070512,24,1.0,0,1.0,4.0,2.0,1.0,2.0
28794,7309,1,22293.899999999998,1070512,20,4.0,0,,4.0,2.0,0.0,2.0
28795,7302,1,53850.0,1070512,50,6.0,0,,4.0,1.0,1.0,2.0
28796,7317,2,51696.0,1070512,27,7.0,0,,4.0,2.0,2.0,6.0
28797,7319,2,83359.8,1070512,11,1.0,0,1.0,4.0,2.0,1.0,2.0
28798,7312,3,84759.9,1070512,22,7.0,0,,4.0,3.0,2.0,2.0
28799,7310,7,196552.5,1070512,7,1.0,1,1.0,3.0,2.0,2.0,2.0
28800,7304,4,179320.5,1070512,22,1.0,0,3.0,4.0,3.0,4.0,2.0
28801,7306,1,44803.2,1070512,13,4.0,0,,4.0,5.0,0.0,2.0
28802,7302,2,36187.2,1070512,4,1.0,0,0.0,4.0,1.0,0.0,1.0
28803,7309,1,114162.0,1070512,12,6.0,0,,4.0,1.0,1.0,3.0
28804,7314,2,236940.0,1070512,12,5.0,0,,4.0,4.0,2.0,2.0
28805,7302,2,21001.5,1070512,10,5.0,0,,4.0,1.0,0.0,3.0
28806,7301,3,80451.9,1070512,16,3.0,0,2.0,4.0,3.0,3.0,2.0
28807,7316,4,215400.0,1070512,23,2.0,1,1.0,3.0,1.0,1.0,2.0
28808,7322,4,67420.2,1070512,13,3.0,0,2.0,4.0,1.0,3.0,6.0
28809,7309,2,375873.0,1070512,29,1.0,0,0.0,4.0,1.0,0.0,2.0
28810,7312,2,172320.0,1070512,20,1.0,0,2.0,4.0,1.0,1.0,9.0
28811,7315,4,240171.0,1070512,25,5.0,0,,4.0,4.0,4.0,2.0
28812,7321,6,67851.0,1070512,41,1.0,1,1.0,2.0,3.0,1.0,3.0
28813,7301,5,89929.5,1070512,38,1.0,1,3.0,1.0,4.0,4.0,3.0
28814,7310,2,150133.8,1070512,10,1.0,0,0.0,4.0,2.0,0.0,2.0
28815,7303,5,103392.0,1070512,20,2.0,1,1.0,3.0,2.0,2.0,3.0
28816,7308,4,102745.8,1070512,71,2.0,1,1.0,2.0,2.0,2.0,5.0
28817,7302,1,142487.1,1070512,20,4.0,0,,4.0,1.0,1.0,2.0
28818,7315,1,21001.5,1070512,13,4.0,0,,4.0,1.0,1.0,7.0
28819,7310,4,107700.0,1070512,24,1.0,1,1.0,1.0,2.0,1.0,5.0
28820,7302,4,194937.0,1070512,17,1.0,0,2.0,4.0,5.0,4.0,2.0
28821,7313,2,122778.0,1070512,14,1.0,0,2.0,4.0,2.0,2.0,2.0
28822,7315,2,169089.0,1070512,23,1.0,0,2.0,4.0,2.0,2.0,9.0
28823,7301,3,115239.0,1070512,6,5.0,1,,1.0,2.0,2.0,6.0
28824,7313,1,17985.899999999998,1070512,25,6.0,0,,4.0,0.0,0.0,1.0
28825,7302,1,71512.8,1070512,11,4.0,0,,4.0,1.0,0.0,2.0
28826,7314,2,236616.9,1070512,14,1.0,0,0.0,4.0,2.0,0.0,5.0
28827,7304,3,156897.36,1070512,11,1.0,0,1.0,4.0,3.0,1.0,2.0
28828,7309,1,96930.0,1070512,19,4.0,0,,4.0,1.0,1.0,7.0
28829,7318,2,12924.0,1070512,30,3.0,1,1.0,2.0,1.0,1.0,2.0
28830,7321,2,73989.9,1070512,6,1.0,0,0.0,4.0,2.0,0.0,2.0
28831,7303,5,32310.0,1070512,25,1.0,1,1.0,2.0,2.0,1.0,2.0
28832,7307,2,225093.0,1070512,67,5.0,0,,4.0,4.0,0.0,2.0
28833,7316,3,59235.0,1070512,21,3.0,1,1.0,2.0,2.0,2.0,5.0
28834,7301,3,113623.5,1070512,14,1.0,1,2.0,2.0,2.0,2.0,7.0
28835,7311,1,17361.239999999998,1070512,17,6.0,0,,4.0,0.0,0.0,2.0
28836,7301,1,25848.0,1070512,27,4.0,0,,4.0,1.0,0.0,3.0
28837,7302,2,93397.44,1070512,18,1.0,0,0.0,4.0,3.0,0.0,1.0
28838,7312,2,149132.19,1070512,15,1.0,0,2.0,4.0,1.0,1.0,2.0
28839,7321,4,105546.0,1070512,9,3.0,0,3.0,4.0,5.0,4.0,2.0
28840,7301,2,191382.9,1070512,23,1.0,0,0.0,4.0,2.0,0.0,2.0
28841,7304,2,165050.25,1070512,19,1.0,0,1.0,4.0,1.0,1.0,2.0
28842,7310,2,137856.0,1070512,6,1.0,0,2.0,4.0,2.0,2.0,2.0
28843,7304,1,31125.3,1070512,30,6.0,0,,4.0,1.0,0.0,2.0
28844,7319,3,16618.11,1070512,19,3.0,1,1.0,2.0,1.0,1.0,2.0
28845,7308,4,123531.9,1070512,17,1.0,1,3.0,2.0,3.0,3.0,2.0
28846,7309,2,26817.3,1070512,18,1.0,0,0.0,4.0,1.0,0.0,3.0
28847,7313,2,548193.0,1070512,7,1.0,0,2.0,4.0,4.0,2.0,2.0
28848,7310,1,53419.2,1070512,6,6.0,0,,4.0,1.0,0.0,2.0
28849,7318,5,299406.0,1070512,14,1.0,0,3.0,4.0,6.0,5.0,2.0
28850,7301,3,220785.0,1070512,58,1.0,0,2.0,4.0,3.0,3.0,2.0
28851,7319,1,23801.7,1070512,14,6.0,0,,4.0,0.0,0.0,1.0
28852,7314,4,32310.0,1070512,10,1.0,1,1.0,3.0,2.0,1.0,4.0
28853,7301,2,68928.0,1070512,17,1.0,0,1.0,4.0,3.0,0.0,3.0
28854,7315,6,142422.47999999998,1070512,10,3.0,1,1.0,2.0,2.0,2.0,2.0
28855,7302,3,56004.0,1070512,3,3.0,1,1.0,2.0,1.0,1.0,1.0
28856,7310,1,3231.0,1070512,10,6.0,0,,4.0,1.0,1.0,3.0
28857,7311,4,161765.4,1070512,23,1.0,1,1.0,3.0,2.0,1.0,7.0
28858,7308,3,6138.9,1070512,22,3.0,1,1.0,2.0,1.0,0.0,3.0
28859,7301,2,37533.45,1070512,9,1.0,0,1.0,4.0,4.0,1.0,2.0
28860,7317,3,107700.0,1070512,18,1.0,1,2.0,2.0,2.0,2.0,2.0
28861,7313,3,111146.4,1070512,6,1.0,0,2.0,4.0,4.0,2.0,2.0
28862,7312,1,12493.199999999999,1070512,14,6.0,0,,4.0,1.0,0.0,5.0
28863,7305,1,56973.299999999996,1070512,30,6.0,0,,4.0,1.0,0.0,2.0
28864,7318,2,146256.6,1070512,14,1.0,0,1.0,4.0,2.0,1.0,2.0
28865,7303,2,64523.07,1070512,11,1.0,0,1.0,4.0,2.0,1.0,2.0
28866,7310,3,636507.0,1070512,9,1.0,0,2.0,4.0,4.0,2.0,9.0
28867,7312,2,149595.3,1070512,10,1.0,0,0.0,4.0,1.0,0.0,2.0
28868,7320,3,159826.8,1070512,61,2.0,1,3.0,2.0,3.0,3.0,2.0
28869,7314,3,145933.5,1070512,14,5.0,0,,4.0,2.0,3.0,2.0
28870,7311,1,126009.0,1070512,13,6.0,0,,4.0,1.0,1.0,2.0
28871,7307,1,55110.09,1070512,17,4.0,0,,4.0,1.0,0.0,3.0
28872,7314,2,75616.17,1070512,16,7.0,0,,4.0,2.0,1.0,2.0
28873,7314,2,98340.87,1070512,15,1.0,0,2.0,4.0,2.0,2.0,8.0
28874,7310,2,37695.0,1070512,17,2.0,0,0.0,4.0,1.0,0.0,3.0
28875,7322,5,69940.37999999999,1070512,9,1.0,1,0.0,3.0,1.0,0.0,2.0
28876,7313,3,176628.0,1070512,8,1.0,0,2.0,4.0,3.0,2.0,2.0
28877,7301,1,63930.719999999994,1070512,15,6.0,0,,4.0,1.0,1.0,9.0
28878,7301,3,185244.0,1070512,16,1.0,0,2.0,4.0,4.0,2.0,2.0
28879,7310,1,63435.299999999996,1070512,9,6.0,0,,4.0,1.0,1.0,7.0
28880,7303,1,29079.0,1070512,18,4.0,0,,4.0,2.0,0.0,2.0
28881,7309,3,137640.6,1070512,25,1.0,1,2.0,2.0,3.0,2.0,2.0
28882,7316,1,22832.399999999998,1070512,65,6.0,0,,4.0,1.0,0.0,9.0
28883,7306,3,142164.0,1070512,17,1.0,0,3.0,4.0,5.0,3.0,2.0
28884,7304,6,112869.59999999999,1070512,27,2.0,1,1.0,2.0,2.0,2.0,2.0
28885,7304,4,232632.0,1070512,31,1.0,0,3.0,4.0,4.0,3.0,2.0
28886,7319,2,40602.9,1070512,51,7.0,0,,4.0,2.0,2.0,5.0
28887,7309,2,115055.90999999999,1070512,23,1.0,0,0.0,4.0,2.0,0.0,2.0
28888,7305,4,29079.0,1070512,37,1.0,1,1.0,2.0,3.0,2.0,3.0
28889,7321,2,45341.7,1070512,12,3.0,0,2.0,4.0,0.0,2.0,7.0
28890,7313,3,160473.0,1070512,19,1.0,1,2.0,1.0,2.0,2.0,2.0
28891,7318,8,289325.27999999997,1070512,15,3.0,1,3.0,3.0,3.0,6.0,2.0
28892,7303,7,148626.0,1070512,9,1.0,1,2.0,2.0,3.0,3.0,2.0
28893,7319,4,36618.0,1070512,52,1.0,1,1.0,2.0,4.0,1.0,2.0
28894,7322,2,15508.8,1070512,8,3.0,0,0.0,4.0,0.0,0.0,2.0
28895,7316,1,9477.6,1070512,55,6.0,0,,4.0,0.0,0.0,9.0
28896,7315,1,113731.2,1070512,15,4.0,0,,4.0,1.0,1.0,5.0
28897,7310,3,271404.0,1070512,49,1.0,1,2.0,1.0,2.0,2.0,2.0
28898,7305,5,129240.0,1070512,39,3.0,1,1.0,2.0,2.0,1.0,2.0
28899,7310,3,1077000.0,1070512,13,1.0,1,2.0,2.0,2.0,2.0,2.0
28900,7317,2,183520.8,1070512,9,1.0,0,2.0,4.0,2.0,2.0,2.0
28901,7301,2,105438.3,1070512,68,1.0,0,2.0,4.0,1.0,2.0,6.0
28902,7306,2,119223.9,1070512,22,7.0,0,,4.0,2.0,0.0,2.0
28903,7302,2,58265.7,1070512,82,1.0,0,0.0,4.0,2.0,0.0,2.0
28904,7322,6,234139.8,1070512,10,2.0,0,1.0,4.0,6.0,5.0,2.0
28905,7309,2,174474.0,1070512,16,1.0,0,2.0,4.0,2.0,2.0,2.0
28906,7310,2,49531.229999999996,1070512,12,3.0,1,1.0,2.0,1.0,1.0,9.0
28907,7303,5,165858.0,1070512,28,3.0,1,0.0,2.0,2.0,0.0,2.0
28908,7318,5,147549.0,1070512,9,1.0,1,3.0,2.0,5.0,3.0,2.0
28909,7312,2,105546.0,1070512,14,2.0,0,2.0,4.0,2.0,2.0,2.0
28910,7316,2,171458.4,1070512,13,5.0,0,,4.0,2.0,2.0,2.0
28911,7316,1,177705.0,1070512,28,4.0,0,,4.0,1.0,1.0,9.0
28912,7305,9,154980.3,1070512,10,5.0,1,,2.0,6.0,3.0,2.0
28913,7309,2,98653.2,1070512,12,3.0,0,1.0,4.0,2.0,1.0,3.0
28914,7304,3,38018.1,1070512,93,2.0,1,1.0,2.0,4.0,2.0,2.0
28915,7321,2,22832.399999999998,1070512,10,7.0,0,,4.0,1.0,1.0,9.0
28916,7303,2,254172.0,1070512,10,1.0,0,0.0,4.0,3.0,0.0,2.0
28917,7314,3,98007.0,1070512,19,5.0,0,,4.0,3.0,2.0,2.0
28918,7304,1,60312.0,1070512,22,4.0,0,,4.0,1.0,1.0,7.0
28919,7314,3,295636.5,1070512,14,1.0,1,2.0,1.0,2.0,2.0,2.0
28920,7313,1,44157.0,1070512,53,6.0,0,,4.0,1.0,0.0,8.0
28921,7309,4,259557.0,1070512,12,1.0,1,2.0,3.0,3.0,2.0,2.0
28922,7315,2,1400.1,1070512,17,3.0,1,1.0,1.0,2.0,0.0,9.0
28923,7316,1,10770.0,1070512,23,6.0,0,,4.0,1.0,1.0,8.0
28924,7306,2,26925.0,1070512,35,1.0,0,1.0,4.0,1.0,1.0,9.0
28925,7308,2,269680.8,1070512,10,1.0,0,2.0,4.0,2.0,2.0,2.0
28926,7304,2,183197.69999999998,1070512,14,2.0,0,2.0,4.0,2.0,1.0,6.0
28927,7308,2,191706.0,1070512,28,1.0,0,2.0,4.0,2.0,2.0,2.0
28928,7317,2,10770.0,1070512,17,1.0,0,0.0,4.0,1.0,0.0,2.0
28929,7318,1,33387.0,1070512,12,6.0,0,,4.0,1.0,1.0,3.0
28930,7312,1,19386.0,1070512,15,4.0,0,,4.0,1.0,1.0,7.0
28931,7308,4,206784.0,1070512,11,5.0,0,,4.0,4.0,4.0,2.0
28932,7313,3,86160.0,1070512,31,2.0,1,1.0,2.0,0.0,1.0,6.0
28933,7315,1,40387.5,1070512,14,4.0,0,,4.0,2.0,1.0,4.0
28934,7316,2,99191.7,1070512,18,1.0,0,2.0,4.0,2.0,2.0,4.0
28935,7314,2,91545.0,1070512,13,1.0,0,2.0,4.0,1.0,2.0,3.0
28936,7308,3,335377.8,1070512,12,1.0,0,1.0,4.0,2.0,1.0,2.0
28937,7321,3,37695.0,1070512,45,3.0,1,1.0,2.0,1.0,1.0,2.0
28938,7303,3,141733.19999999998,1070512,9,1.0,1,1.0,2.0,3.0,1.0,2.0
28939,7318,7,60742.799999999996,1070512,8,1.0,1,2.0,2.0,2.0,2.0,1.0
28940,7314,3,179428.19999999998,1070512,20,1.0,1,2.0,2.0,3.0,2.0,2.0
28941,7313,3,166935.0,1070512,16,1.0,1,2.0,2.0,2.0,2.0,2.0
28942,7320,3,251802.59999999998,1070512,36,1.0,0,2.0,4.0,5.0,2.0,2.0
28943,7311,3,240914.13,1070512,7,1.0,1,2.0,2.0,3.0,2.0,2.0
28944,7316,2,37910.4,1070512,8,7.0,0,,4.0,1.0,2.0,6.0
28945,7306,4,668817.0,1070512,9,1.0,1,2.0,3.0,2.0,2.0,2.0
28946,7308,2,290466.89999999997,1070512,13,1.0,0,2.0,4.0,2.0,2.0,6.0
28947,7314,2,107592.3,1070512,17,1.0,0,0.0,4.0,1.0,0.0,3.0
28948,7308,4,257403.0,1070512,16,1.0,0,1.0,4.0,3.0,1.0,2.0
28949,7321,2,84544.5,1070512,13,1.0,0,0.0,4.0,1.0,0.0,2.0
28950,7317,2,60096.6,1070512,11,3.0,0,1.0,4.0,2.0,1.0,2.0
28951,7302,1,99945.59999999999,1070512,4,6.0,0,,4.0,2.0,0.0,2.0
28952,7314,1,92622.0,1070512,16,6.0,0,,4.0,2.0,1.0,2.0
28953,7315,3,107700.0,1070512,13,1.0,1,2.0,1.0,2.0,2.0,2.0
28954,7309,5,508344.0,1070512,25,1.0,1,1.0,1.0,2.0,1.0,2.0
28955,7313,2,91114.2,1070512,17,7.0,0,,4.0,0.0,1.0,5.0
28956,7318,3,43618.5,1070512,17,3.0,0,3.0,4.0,3.0,2.0,3.0
28957,7302,2,45126.299999999996,1070512,13,7.0,0,,4.0,2.0,2.0,8.0
28958,7308,1,160042.19999999998,1070512,11,6.0,0,,4.0,1.0,1.0,2.0
28959,7301,1,70005.0,1070512,15,4.0,0,,4.0,1.0,1.0,6.0
28960,7315,2,88314.0,1070512,17,5.0,0,,4.0,6.0,2.0,2.0
28961,7320,4,218631.0,1070512,60,1.0,1,2.0,1.0,5.0,2.0,2.0
28962,7322,2,18847.5,1070512,9,5.0,0,,4.0,1.0,0.0,1.0
28963,7312,7,232632.0,1070512,19,1.0,1,2.0,2.0,5.0,2.0,2.0
28964,7318,1,27894.3,1070512,17,6.0,0,,4.0,1.0,0.0,3.0
28965,7317,4,39202.799999999996,1070512,39,7.0,0,,4.0,3.0,4.0,2.0
28966,7306,2,21540.0,1070512,30,7.0,0,,4.0,1.0,1.0,9.0
28967,7319,4,150780.0,1070512,12,1.0,1,2.0,2.0,3.0,2.0,2.0
28968,7322,2,22401.6,1070512,7,3.0,0,1.0,4.0,1.0,1.0,2.0
28969,7317,5,123855.0,1070512,46,1.0,1,3.0,1.0,2.0,1.0,5.0
28970,7311,3,100268.7,1070512,29,3.0,0,1.0,4.0,1.0,1.0,2.0
28971,7321,4,15508.8,1070512,66,1.0,0,1.0,4.0,1.0,1.0,8.0
28972,7313,1,53311.5,1070512,19,6.0,0,,4.0,1.0,0.0,3.0
28973,7321,1,27786.6,1070512,11,6.0,0,,4.0,0.0,0.0,2.0
28974,7315,2,152934.0,1070512,14,7.0,0,,4.0,2.0,2.0,7.0
28975,7307,3,82282.8,1070512,21,2.0,1,1.0,1.0,3.0,2.0,5.0
28976,7302,2,174366.3,1070512,20,5.0,0,,4.0,2.0,1.0,2.0
28977,7304,1,28002.0,1070512,10,4.0,0,,4.0,1.0,0.0,2.0
28978,7310,2,373611.3,1070512,11,3.0,0,2.0,4.0,3.0,1.0,2.0
28979,7304,4,189552.0,1070512,44,1.0,1,2.0,2.0,3.0,1.0,2.0
28980,7302,1,80344.2,1070512,11,6.0,0,,4.0,2.0,0.0,2.0
28981,7304,2,564778.7999999999,1070512,9,1.0,0,1.0,4.0,0.0,1.0,3.0
28982,7301,3,41249.1,1070512,17,3.0,1,3.0,2.0,2.0,2.0,2.0
28983,7320,4,79267.2,1070512,13,3.0,0,2.0,4.0,4.0,3.0,2.0
28984,7301,2,27538.89,1070512,17,1.0,0,1.0,4.0,0.0,1.0,4.0
28985,7306,1,54927.0,1070512,10,6.0,0,,4.0,1.0,1.0,9.0
28986,7301,3,365210.7,1070512,53,3.0,0,2.0,4.0,3.0,3.0,2.0
28987,7304,2,98653.2,1070512,80,1.0,0,0.0,4.0,2.0,0.0,2.0
28988,7316,1,26925.0,1070512,9,6.0,0,,4.0,1.0,1.0,2.0
28989,7305,2,75390.0,1070512,13,1.0,0,1.0,4.0,1.0,1.0,5.0
