SERIALNO,HHID,PUMA,NP,HHADJINC,WGTP,HHT,GQ_type,BLD,HUPAC
2020HU0832884,43547,7309,2,172320.0,8,1.0,0,3.0,4.0
2020HU0832942,43548,7312,1,107.69999999999999,38,6.0,0,6.0,4.0
2020HU0833119,43549,7310,2,131394.0,20,2.0,0,9.0,4.0
2020HU0833127,43550,7320,2,204630.0,43,1.0,0,6.0,4.0
2020HU0833128,43551,7316,1,75390.0,55,4.0,0,6.0,4.0
2020HU0833676,43552,7306,1,93699.0,17,6.0,0,5.0,4.0
2020HU0834089,43553,7302,1,143564.1,47,4.0,0,2.0,4.0
2020HU0834203,43554,7308,2,77231.67,10,1.0,0,3.0,4.0
2020HU0834221,43555,7319,3,193860.0,26,1.0,0,2.0,2.0
2020HU0834591,43556,7309,2,94776.0,11,1.0,0,2.0,4.0
2020HU0834714,43557,7319,3,116316.0,4,2.0,0,6.0,4.0
2020HU0834849,43558,7306,4,245340.59999999998,61,1.0,0,3.0,4.0
2020HU0834975,43559,7318,3,69358.8,8,1.0,0,2.0,4.0
2020HU0835076,43560,7316,3,245340.59999999998,39,1.0,0,2.0,1.0
2020HU0835113,43561,7309,1,53311.5,19,6.0,0,2.0,4.0
2020HU0835266,43562,7320,5,195475.5,28,1.0,0,2.0,4.0
2020HU0835307,43563,7304,2,153278.63999999998,13,1.0,0,2.0,4.0
2020HU0835395,43564,7302,4,187074.9,16,1.0,0,2.0,4.0
2020HU0835431,43565,7309,5,272481.0,74,1.0,0,2.0,2.0
2020HU0835727,43566,7310,2,430800.0,191,1.0,0,2.0,4.0
2020HU0835760,43567,7302,4,106730.7,8,1.0,0,2.0,4.0
2020HU0835943,43568,7318,2,77544.0,6,1.0,0,2.0,4.0
2020HU0836089,43569,7304,1,96930.0,32,6.0,0,3.0,4.0
2020HU0836105,43570,7303,4,136455.9,5,2.0,0,6.0,2.0
2020HU0836200,43571,7301,1,0.0,10,6.0,0,7.0,4.0
2020HU0836246,43572,7322,3,129240.0,18,3.0,0,2.0,4.0
2020HU0836264,43573,7318,4,22186.2,3,3.0,0,2.0,2.0
2020HU0836284,43574,7310,1,65697.0,3,6.0,0,3.0,4.0
2020HU0836403,43575,7316,2,131394.0,15,5.0,0,2.0,4.0
2020HU0836784,43576,7313,2,388743.14999999997,47,1.0,0,2.0,4.0
2020HU0836849,43577,7322,1,46311.0,9,4.0,0,2.0,4.0
2020HU0836901,43578,7302,4,96283.8,2,1.0,0,2.0,2.0
2020HU0837357,43579,7305,2,28325.1,6,1.0,0,2.0,4.0
2020HU0837389,43580,7315,2,2477.1,17,7.0,0,8.0,4.0
2020HU0837911,43581,7310,2,121162.5,9,1.0,0,2.0,4.0
2020HU0837956,43582,7306,2,132040.19999999998,5,1.0,0,2.0,4.0
2020HU0839103,43583,7321,6,34464.0,59,1.0,0,2.0,2.0
2020HU0839140,43584,7322,1,80775.0,42,6.0,0,4.0,4.0
2020HU0839241,43585,7302,3,172750.8,14,1.0,0,2.0,1.0
2020HU0839353,43586,7310,2,102745.8,60,7.0,0,8.0,4.0
2020HU0839542,43587,7310,2,226493.09999999998,4,1.0,0,3.0,4.0
2020HU0839768,43588,7310,1,210445.8,13,6.0,0,9.0,4.0
2020HU0839868,43589,7317,3,28002.0,25,1.0,0,9.0,2.0
2020HU0839906,43590,7315,2,5169.599999999999,14,1.0,0,2.0,4.0
2020HU0840131,43591,7309,1,53850.0,9,6.0,0,2.0,4.0
2020HU0840185,43592,7322,2,15153.39,23,7.0,0,6.0,4.0
2020HU0840194,43593,7311,4,98437.8,7,1.0,0,2.0,2.0
2020HU0840329,43594,7316,1,1077.0,11,4.0,0,8.0,4.0
2020HU0840372,43595,7306,2,162519.3,13,1.0,0,2.0,4.0
2020HU0840912,43596,7303,3,66774.0,11,1.0,0,3.0,1.0
2020HU0841114,43597,7317,5,75390.0,23,1.0,0,2.0,2.0
2020HU0841150,43598,7319,6,243886.65,9,1.0,0,2.0,2.0
2020HU0841296,43599,7308,1,98114.7,22,6.0,0,6.0,4.0
2020HU0841426,43600,7322,2,62573.7,7,1.0,0,2.0,4.0
2020HU0841698,43601,7312,2,222400.5,35,2.0,0,2.0,4.0
2020HU0841702,43602,7304,2,47388.0,9,1.0,0,3.0,4.0
2020HU0841751,43603,7313,3,106623.0,21,1.0,0,2.0,4.0
2020HU0841780,43604,7321,4,40818.299999999996,7,1.0,0,9.0,4.0
2020HU0841872,43605,7314,2,409260.0,9,1.0,0,3.0,4.0
2020HU0842110,43606,7312,6,36079.5,34,1.0,0,2.0,2.0
2020HU0842229,43607,7315,2,57996.45,45,3.0,0,9.0,4.0
2020HU0842258,43608,7319,2,583087.7999999999,48,1.0,0,2.0,4.0
2020HU0842436,43609,7316,2,94237.5,97,1.0,0,2.0,4.0
2020HU0842530,43610,7310,2,242325.0,18,1.0,0,2.0,4.0
2020HU0842634,43611,7309,7,425307.3,9,1.0,0,2.0,3.0
2020HU0842929,43612,7308,4,1330095.0,10,1.0,0,2.0,2.0
2020HU0842947,43613,7320,2,108992.4,12,1.0,0,2.0,4.0
2020HU0843260,43614,7307,4,50619.0,6,1.0,0,2.0,2.0
2020HU0843453,43615,7316,1,43080.0,7,6.0,0,5.0,4.0
2020HU0843567,43616,7318,4,351102.0,11,1.0,0,2.0,4.0
2020HU0843582,43617,7309,2,88960.2,63,1.0,0,9.0,4.0
2020HU0843761,43618,7301,5,170058.3,12,1.0,0,2.0,2.0
2020HU0843797,43619,7301,2,75390.0,6,5.0,0,5.0,4.0
2020HU0843802,43620,7316,1,59235.0,24,4.0,0,6.0,4.0
2020HU0843824,43621,7307,2,157457.4,34,1.0,0,2.0,4.0
2020HU0843986,43622,7310,1,26925.0,4,6.0,0,2.0,4.0
2020HU0844046,43623,7303,1,117393.0,11,6.0,0,3.0,4.0
2020HU0844068,43624,7307,3,67851.0,33,3.0,0,6.0,2.0
2020HU0844511,43625,7305,1,1593.96,15,6.0,0,9.0,4.0
2020HU0844601,43626,7304,2,222939.0,10,1.0,0,3.0,4.0
2020HU0844851,43627,7312,3,172320.0,7,1.0,0,3.0,1.0
2020HU0845049,43628,7312,4,37048.799999999996,12,1.0,0,6.0,4.0
2020HU0845161,43629,7321,3,72159.0,32,1.0,0,6.0,2.0
2020HU0845226,43630,7310,1,150780.0,36,4.0,0,2.0,4.0
2020HU0845584,43631,7319,2,178782.0,6,1.0,0,2.0,4.0
2020HU0845851,43632,7315,1,72374.4,14,6.0,0,2.0,4.0
2020HU0845961,43633,7306,8,95314.5,23,5.0,0,2.0,1.0
2020HU0846199,43634,7305,4,198383.4,12,1.0,0,2.0,4.0
2020HU0846253,43635,7307,2,53850.0,15,1.0,0,1.0,4.0
2020HU0846445,43636,7312,4,21540.0,25,1.0,0,7.0,3.0
2020HU0846490,43637,7307,3,107700.0,186,3.0,0,9.0,2.0
2020HU0846568,43638,7321,2,26171.1,28,7.0,0,9.0,4.0
2020HU0846638,43639,7308,4,258480.0,16,1.0,0,2.0,2.0
2020HU0846755,43640,7320,4,199245.0,44,1.0,0,3.0,2.0
2020HU0846834,43641,7319,2,184059.3,9,1.0,0,2.0,4.0
2020HU0847384,43642,7308,2,258480.0,14,1.0,0,3.0,4.0
2020HU0847441,43643,7313,2,22186.2,14,3.0,0,2.0,4.0
2020HU0847659,43644,7311,2,20355.3,8,1.0,0,2.0,4.0
2020HU0847896,43645,7315,2,17447.399999999998,18,3.0,0,9.0,4.0
2020HU0847926,43646,7312,1,53850.0,14,6.0,0,7.0,4.0
2020HU0848537,43647,7316,1,8616.0,174,4.0,0,9.0,4.0
2020HU0848539,43648,7316,4,27355.8,26,1.0,0,6.0,4.0
2020HU0848563,43649,7302,2,327838.8,73,1.0,0,2.0,4.0
2020HU0848571,43650,7305,2,93699.0,19,1.0,0,6.0,4.0
2020HU0848592,43651,7314,9,62789.1,20,1.0,0,2.0,3.0
2020HU0848594,43652,7312,4,387720.0,43,1.0,0,2.0,2.0
2020HU0848643,43653,7312,3,31017.6,5,7.0,0,8.0,4.0
2020HU0848752,43654,7320,2,231555.0,17,1.0,0,2.0,4.0
2020HU0849045,43655,7308,1,43080.0,74,4.0,0,2.0,4.0
2020HU0849069,43656,7318,6,139363.8,60,1.0,0,2.0,2.0
2020HU0849090,43657,7316,2,149638.38,8,1.0,0,7.0,4.0
2020HU0849109,43658,7310,2,145395.0,10,5.0,0,5.0,4.0
2020HU0849173,43659,7302,2,262788.0,9,1.0,0,2.0,4.0
2020HU0849228,43660,7305,5,76014.66,6,1.0,0,2.0,1.0
2020HU0849246,43661,7305,1,13247.1,80,6.0,0,5.0,4.0
2020HU0849647,43662,7319,2,212922.9,9,1.0,0,2.0,4.0
2020HU0849741,43663,7312,3,58588.799999999996,35,3.0,0,5.0,4.0
2020HU0849940,43664,7315,3,11782.38,10,1.0,0,3.0,2.0
2020HU0849964,43665,7309,4,243617.4,32,1.0,0,2.0,2.0
2020HU0850348,43666,7305,1,161550.0,59,4.0,0,6.0,4.0
2020HU0850547,43667,7314,1,26494.2,55,4.0,0,8.0,4.0
2020HU0850654,43668,7322,5,115239.0,20,3.0,0,6.0,4.0
2020HU0851115,43669,7319,1,36725.7,10,6.0,0,2.0,4.0
2020HU0851129,43670,7301,1,61496.7,56,6.0,0,1.0,4.0
2020HU0851148,43671,7307,4,312330.0,51,1.0,0,2.0,3.0
2020HU0851318,43672,7310,2,57081.0,155,1.0,0,5.0,4.0
2020HU0851374,43673,7309,3,183090.0,15,1.0,0,2.0,1.0
2020HU0851493,43674,7318,5,132901.8,12,1.0,0,2.0,3.0
2020HU0851530,43675,7314,2,77544.0,32,3.0,0,2.0,2.0
2020HU0851565,43676,7309,3,100161.0,75,1.0,0,5.0,1.0
2020HU0851759,43677,7319,2,26171.1,6,5.0,0,3.0,4.0
2020HU0851904,43678,7304,2,257403.0,24,5.0,0,3.0,4.0
2020HU0851927,43679,7312,2,37695.0,9,1.0,0,7.0,4.0
2020HU0851941,43680,7309,3,36187.2,10,3.0,0,6.0,4.0
2020HU0852009,43681,7321,5,46634.1,6,3.0,0,2.0,4.0
2020HU0852049,43682,7320,4,226170.0,12,1.0,0,2.0,2.0
2020HU0852215,43683,7301,2,173989.35,4,1.0,0,8.0,4.0
2020HU0852453,43684,7319,3,93699.0,8,1.0,0,2.0,4.0
2020HU0852544,43685,7310,1,129240.0,9,4.0,0,6.0,4.0
2020HU0852605,43686,7312,3,24232.5,17,1.0,0,8.0,1.0
2020HU0852628,43687,7307,2,172320.0,24,1.0,0,2.0,4.0
2020HU0852723,43688,7310,1,112008.0,12,6.0,0,6.0,4.0
2020HU0853093,43689,7302,2,191167.5,11,1.0,0,2.0,4.0
2020HU0853181,43690,7309,2,190090.5,50,5.0,0,2.0,4.0
2020HU0853261,43691,7312,3,102530.4,16,5.0,0,6.0,4.0
2020HU0853363,43692,7314,2,120656.31,54,3.0,0,7.0,4.0
2020HU0853385,43693,7321,2,95422.2,57,2.0,0,5.0,4.0
2020HU0853751,43694,7319,2,58804.2,7,1.0,0,2.0,4.0
2020HU0853913,43695,7301,2,-4954.2,7,1.0,0,2.0,4.0
2020HU0853933,43696,7313,3,62466.0,19,1.0,0,3.0,1.0
2020HU0854279,43697,7322,2,188475.0,18,1.0,0,2.0,4.0
2020HU0854389,43698,7313,2,75390.0,13,1.0,0,3.0,4.0
2020HU0854475,43699,7313,2,82552.05,8,1.0,0,2.0,4.0
2020HU0854689,43700,7305,5,161550.0,11,1.0,0,2.0,2.0
2020HU0854758,43701,7317,1,64620.0,33,6.0,0,8.0,4.0
2020HU0854907,43702,7304,3,304791.0,12,1.0,0,2.0,2.0
2020HU0854991,43703,7313,3,45234.0,49,1.0,0,6.0,2.0
2020HU0855006,43704,7316,4,204630.0,10,1.0,0,2.0,2.0
2020HU0855100,43705,7303,4,379211.7,15,1.0,0,2.0,1.0
2020HU0855250,43706,7321,3,49757.4,10,2.0,0,4.0,2.0
2020HU0855268,43707,7320,2,138933.0,19,3.0,0,2.0,4.0
2020HU0855384,43708,7312,3,67904.84999999999,13,1.0,0,3.0,4.0
2020HU0855572,43709,7313,2,104792.09999999999,12,3.0,0,6.0,4.0
2020HU0855636,43710,7310,1,0.0,24,6.0,0,6.0,4.0
2020HU0855721,43711,7309,2,67010.94,11,1.0,0,3.0,4.0
2020HU0855738,43712,7318,5,54927.0,9,1.0,0,2.0,2.0
2020HU0855747,43713,7318,5,86160.0,59,1.0,0,2.0,2.0
2020HU0855834,43714,7302,3,312330.0,15,1.0,0,2.0,4.0
2020HU0855982,43715,7303,6,104792.09999999999,33,1.0,0,5.0,3.0
2020HU0856392,43716,7312,4,115239.0,19,1.0,0,2.0,4.0
2020HU0856438,43717,7309,2,280235.39999999997,8,1.0,0,2.0,4.0
2020HU0856536,43718,7322,6,126332.09999999999,40,2.0,0,2.0,2.0
2020HU0856680,43719,7310,2,8616.0,13,5.0,0,1.0,4.0
2020HU0856700,43720,7314,1,80775.0,9,4.0,0,3.0,4.0
2020HU0856752,43721,7302,2,136025.1,1,5.0,0,2.0,4.0
2020HU0856829,43722,7322,2,70974.3,7,2.0,0,8.0,4.0
2020HU0856961,43723,7322,2,43080.0,48,1.0,0,5.0,4.0
2020HU0857452,43724,7301,6,111469.5,7,1.0,0,6.0,3.0
2020HU0857529,43725,7320,2,56327.1,16,3.0,0,2.0,4.0
2020HU0857562,43726,7305,2,27571.199999999997,21,1.0,0,2.0,4.0
2020HU0857880,43727,7301,10,366180.0,7,1.0,0,2.0,3.0
2020HU0857966,43728,7304,2,244855.94999999998,11,1.0,0,2.0,4.0
2020HU0858042,43729,7301,1,89821.8,18,4.0,0,2.0,4.0
2020HU0858063,43730,7316,2,355410.0,28,7.0,0,2.0,4.0
2020HU0858297,43731,7316,1,101238.0,63,4.0,0,5.0,4.0
2020HU0858370,43732,7308,2,67743.3,8,1.0,0,2.0,4.0
2020HU0858498,43733,7307,2,55056.24,3,1.0,0,2.0,4.0
2020HU0858583,43734,7318,1,66235.5,1,4.0,0,2.0,4.0
2020HU0858676,43735,7319,5,147549.0,25,1.0,0,2.0,2.0
2020HU0858955,43736,7321,4,92514.3,16,3.0,0,6.0,4.0
2020HU0858962,43737,7304,3,228754.8,67,3.0,0,2.0,2.0
2020HU0859121,43738,7309,4,393105.0,39,1.0,0,2.0,2.0
2020HU0859952,43739,7320,4,127710.65999999999,52,1.0,0,2.0,2.0
2020HU0859994,43740,7313,2,109961.7,24,2.0,0,1.0,4.0
2020HU0860149,43741,7318,1,70005.0,24,6.0,0,2.0,4.0
2020HU0860223,43742,7321,5,27355.8,19,5.0,0,2.0,4.0
2020HU0860461,43743,7316,1,50188.2,26,4.0,0,5.0,4.0
2020HU0860563,43744,7309,2,112008.0,9,5.0,0,2.0,4.0
2020HU0860985,43745,7316,1,1723.1999999999998,20,4.0,0,7.0,4.0
2020HU0861213,43746,7302,2,100742.58,39,1.0,0,2.0,4.0
2020HU0861229,43747,7302,1,75390.0,1,4.0,0,2.0,4.0
2020HU0861597,43748,7313,1,85621.5,20,4.0,0,2.0,4.0
2020HU0861929,43749,7322,12,187828.8,10,1.0,0,2.0,2.0
2020HU0861986,43750,7322,3,95853.0,6,3.0,0,2.0,3.0
2020HU0862208,43751,7307,4,182443.8,19,1.0,0,2.0,4.0
2020HU0862425,43752,7322,4,67420.2,17,3.0,0,2.0,3.0
2020HU0862642,43753,7308,2,105222.9,10,1.0,0,2.0,4.0
2020HU0862763,43754,7303,3,128701.5,11,3.0,0,2.0,4.0
2020HU0862910,43755,7315,2,215400.0,11,1.0,0,3.0,4.0
2020HU0862985,43756,7309,4,312330.0,29,1.0,0,2.0,2.0
2020HU0863000,43757,7302,4,183090.0,70,1.0,0,2.0,2.0
2020HU0863119,43758,7301,3,152934.0,39,2.0,0,2.0,2.0
2020HU0863135,43759,7302,5,86160.0,12,1.0,0,2.0,3.0
2020HU0863343,43760,7310,1,116316.0,30,4.0,0,6.0,4.0
2020HU0863698,43761,7317,2,24771.0,92,5.0,0,6.0,4.0
2020HU0863715,43762,7309,2,399890.1,16,1.0,0,2.0,4.0
2020HU0863858,43763,7321,5,37016.49,4,1.0,0,8.0,2.0
2020HU0864710,43764,7318,2,94776.0,17,1.0,0,2.0,4.0
2020HU0864873,43765,7314,2,21647.7,8,1.0,0,2.0,4.0
2020HU0865334,43766,7318,9,142648.65,12,2.0,0,2.0,3.0
2020HU0865355,43767,7315,2,22293.899999999998,8,3.0,0,2.0,2.0
2020HU0865388,43768,7317,4,4523.4,47,1.0,0,2.0,2.0
2020HU0865393,43769,7317,3,146472.0,48,5.0,0,2.0,4.0
2020HU0865441,43770,7314,2,146687.4,22,1.0,0,3.0,4.0
2020HU0865451,43771,7304,4,242971.19999999998,39,1.0,0,2.0,2.0
2020HU0866282,43772,7320,3,38556.6,11,1.0,0,3.0,4.0
2020HU0866393,43773,7316,1,53850.0,17,6.0,0,9.0,4.0
2020HU0866417,43774,7314,2,562409.4,8,1.0,0,2.0,4.0
2020HU0866608,43775,7301,4,141087.0,221,1.0,0,2.0,1.0
2020HU0866619,43776,7308,2,169649.03999999998,9,1.0,0,2.0,4.0
2020HU0866657,43777,7313,2,190747.47,21,7.0,0,2.0,4.0
2020HU0866753,43778,7316,1,18309.0,25,4.0,0,7.0,4.0
2020HU0866931,43779,7305,3,90144.9,78,2.0,0,2.0,1.0
2020HU0866983,43780,7311,4,463110.0,16,1.0,0,2.0,3.0
2020HU0867147,43781,7302,4,327838.8,12,1.0,0,2.0,2.0
2020HU0867206,43782,7310,2,64189.2,7,1.0,0,2.0,4.0
2020HU0867269,43783,7317,4,49326.6,20,1.0,0,7.0,4.0
2020HU0867307,43784,7301,6,83790.59999999999,27,3.0,0,2.0,4.0
2020HU0867512,43785,7311,4,336131.7,95,1.0,0,2.0,2.0
2020HU0867579,43786,7307,2,23801.7,5,1.0,0,2.0,4.0
2020HU0867591,43787,7313,2,364026.0,18,1.0,0,2.0,4.0
2020HU0867689,43788,7309,2,84329.09999999999,40,1.0,0,2.0,4.0
2020HU0867698,43789,7304,2,235216.8,8,3.0,0,5.0,4.0
2020HU0867775,43790,7312,3,161550.0,27,1.0,0,2.0,1.0
2020HU0868094,43791,7314,5,341505.93,8,1.0,0,2.0,3.0
2020HU0868454,43792,7319,2,68928.0,52,3.0,0,1.0,4.0
2020HU0868504,43793,7303,1,28971.3,6,6.0,0,9.0,4.0
2020HU0868586,43794,7312,1,161550.0,9,4.0,0,5.0,4.0
2020HU0868637,43795,7302,2,120408.59999999999,6,3.0,0,2.0,4.0
2020HU0868779,43796,7303,4,134625.0,9,1.0,0,2.0,2.0
2020HU0868902,43797,7305,2,89175.59999999999,18,1.0,0,2.0,4.0
2020HU0869089,43798,7318,2,136025.1,7,1.0,0,2.0,4.0
2020HU0869214,43799,7310,5,301344.6,9,1.0,0,2.0,2.0
2020HU0869216,43800,7312,1,31986.899999999998,5,4.0,0,7.0,4.0
2020HU0869366,43801,7304,2,117716.09999999999,6,1.0,0,2.0,4.0
2020HU0869421,43802,7316,1,107700.0,21,4.0,0,5.0,4.0
2020HU0869590,43803,7306,2,38772.0,28,3.0,0,2.0,1.0
2020HU0869700,43804,7309,3,256326.0,30,5.0,0,2.0,4.0
2020HU0869918,43805,7312,4,457725.0,12,1.0,0,2.0,1.0
2020HU0869954,43806,7312,1,200322.0,29,6.0,0,9.0,4.0
2020HU0870156,43807,7306,1,1400.1,37,4.0,0,9.0,4.0
2020HU0870158,43808,7308,2,116531.4,7,7.0,0,2.0,4.0
2020HU0870261,43809,7317,2,125901.29999999999,20,7.0,0,2.0,4.0
2020HU0870413,43810,7314,1,32310.0,7,6.0,0,2.0,4.0
2020HU0870564,43811,7304,2,140010.0,15,7.0,0,8.0,4.0
2020HU0870602,43812,7302,5,202906.8,18,1.0,0,2.0,2.0
2020HU0870737,43813,7310,2,75066.9,5,1.0,0,2.0,4.0
2020HU0870784,43814,7310,2,66558.59999999999,51,1.0,0,2.0,4.0
2020HU0870834,43815,7321,2,86052.3,89,1.0,0,2.0,4.0
2020HU0871022,43816,7314,1,74420.7,11,6.0,0,6.0,4.0
2020HU0871071,43817,7307,4,80775.0,12,1.0,0,2.0,3.0
2020HU0871358,43818,7319,1,14754.9,61,4.0,0,4.0,4.0
2020HU0871478,43819,7317,1,9693.0,10,6.0,0,8.0,4.0
2020HU0871493,43820,7313,2,66558.59999999999,34,1.0,0,1.0,4.0
2020HU0871783,43821,7303,6,236078.4,14,1.0,0,2.0,1.0
2020HU0871892,43822,7316,2,141087.0,47,5.0,0,2.0,4.0
2020HU0871894,43823,7319,5,131070.9,12,1.0,0,2.0,2.0
2020HU0871942,43824,7310,1,43941.6,8,6.0,0,2.0,4.0
2020HU0872089,43825,7322,5,72697.5,34,1.0,0,6.0,2.0
2020HU0872191,43826,7315,3,105546.0,13,1.0,0,2.0,1.0
2020HU0872653,43827,7306,3,133548.0,24,1.0,0,1.0,4.0
2020HU0872726,43828,7312,3,129240.0,14,1.0,0,9.0,1.0
2020HU0872971,43829,7308,2,96391.5,83,1.0,0,2.0,4.0
2020HU0872984,43830,7321,4,94776.0,13,1.0,0,2.0,2.0
2020HU0873022,43831,7313,2,383412.0,5,2.0,0,2.0,4.0
2020HU0873054,43832,7307,2,105007.5,102,1.0,0,2.0,4.0
2020HU0873100,43833,7303,3,145395.0,6,1.0,0,2.0,4.0
2020HU0873182,43834,7310,1,375980.7,7,6.0,0,2.0,4.0
2020HU0873251,43835,7302,1,14324.099999999999,12,6.0,0,2.0,4.0
2020HU0873330,43836,7302,2,191706.0,291,1.0,0,2.0,4.0
2020HU0873471,43837,7319,1,13893.3,14,4.0,0,9.0,4.0
2020HU0873655,43838,7305,2,59235.0,15,3.0,0,1.0,2.0
2020HU0873858,43839,7316,2,44264.7,13,1.0,0,2.0,4.0
2020HU0873952,43840,7315,1,31233.0,31,4.0,0,6.0,4.0
2020HU0874043,43841,7310,2,562624.7999999999,31,1.0,0,2.0,4.0
2020HU0874153,43842,7311,4,158319.0,28,1.0,0,6.0,2.0
2020HU0874356,43843,7308,1,75390.0,14,4.0,0,7.0,4.0
2020HU0874445,43844,7321,3,32310.0,44,2.0,0,8.0,2.0
2020HU0874562,43845,7303,1,84006.0,41,4.0,0,2.0,4.0
2020HU0874622,43846,7302,3,14001.0,2,1.0,0,1.0,1.0
2020HU0875096,43847,7304,1,57081.0,12,6.0,0,3.0,4.0
2020HU0875203,43848,7315,3,186321.0,16,1.0,0,2.0,2.0
2020HU0875306,43849,7313,1,107807.7,6,6.0,0,2.0,4.0
2020HU0875425,43850,7309,2,141517.8,10,1.0,0,2.0,4.0
2020HU0875464,43851,7311,3,218631.0,8,1.0,0,2.0,2.0
2020HU0875511,43852,7303,9,366287.7,41,2.0,0,3.0,2.0
2020HU0875628,43853,7309,3,154334.1,46,1.0,0,2.0,2.0
2020HU0875788,43854,7319,1,62466.0,3,4.0,0,2.0,4.0
2020HU0875800,43855,7310,1,64620.0,5,4.0,0,2.0,4.0
2020HU0875962,43856,7315,2,147872.1,7,1.0,0,2.0,4.0
2020HU0876311,43857,7308,2,414645.0,18,1.0,0,3.0,4.0
2020HU0876348,43858,7317,3,43338.479999999996,26,2.0,0,4.0,4.0
2020HU0876511,43859,7303,1,80775.0,18,4.0,0,7.0,4.0
2020HU0876627,43860,7319,4,65050.799999999996,9,1.0,0,2.0,2.0
2020HU0876742,43861,7310,2,48788.1,12,5.0,0,2.0,4.0
2020HU0876762,43862,7318,2,31556.1,5,2.0,0,2.0,4.0
2020HU0876935,43863,7320,3,30156.0,13,2.0,0,5.0,2.0
2020HU0877083,43864,7307,2,161550.0,4,1.0,0,2.0,4.0
2020HU0877455,43865,7321,5,70005.0,104,1.0,0,6.0,2.0
2020HU0877497,43866,7302,2,37264.2,1,1.0,0,2.0,4.0
2020HU0877543,43867,7308,1,188475.0,38,6.0,0,3.0,4.0
2020HU0877616,43868,7301,1,105007.5,8,6.0,0,2.0,4.0
2020HU0877758,43869,7310,2,65697.0,15,1.0,0,2.0,4.0
2020HU0877849,43870,7312,2,6462.0,17,3.0,0,5.0,4.0
2020HU0877850,43871,7316,2,176628.0,15,1.0,0,6.0,4.0
2020HU0877876,43872,7304,2,155228.00999999998,11,1.0,0,1.0,4.0
2020HU0877891,43873,7319,1,70005.0,5,6.0,0,2.0,4.0
2020HU0878101,43874,7314,4,36618.0,7,1.0,0,2.0,3.0
2020HU0878179,43875,7311,2,351748.2,22,1.0,0,3.0,4.0
2020HU0878242,43876,7310,2,196014.0,20,1.0,0,2.0,4.0
2020HU0878451,43877,7315,1,88314.0,23,4.0,0,3.0,4.0
2020HU0878488,43878,7301,3,253848.9,9,1.0,0,2.0,4.0
2020HU0878510,43879,7317,2,54927.0,16,1.0,0,5.0,4.0
2020HU0878521,43880,7312,1,0.0,27,4.0,0,8.0,4.0
2020HU0878634,43881,7303,1,73559.09999999999,3,4.0,0,2.0,4.0
2020HU0878686,43882,7310,4,102099.59999999999,26,1.0,0,7.0,2.0
2020HU0878757,43883,7301,3,31233.0,59,1.0,0,3.0,1.0
2020HU0878878,43884,7315,1,105546.0,14,6.0,0,3.0,4.0
2020HU0879026,43885,7316,1,4308.0,19,4.0,0,2.0,4.0
2020HU0879221,43886,7304,4,344640.0,12,1.0,0,2.0,1.0
2020HU0879241,43887,7318,2,118900.79999999999,14,7.0,0,2.0,4.0
2020HU0879285,43888,7322,4,123855.0,20,1.0,0,3.0,2.0
2020HU0879302,43889,7306,3,132600.24,14,3.0,0,6.0,4.0
2020HU0879326,43890,7308,3,216584.69999999998,33,1.0,0,2.0,4.0
2020HU0879372,43891,7302,1,36187.2,7,6.0,0,2.0,4.0
2020HU0879467,43892,7313,3,109315.5,82,1.0,0,6.0,2.0
2020HU0879470,43893,7318,1,70489.65,5,4.0,0,2.0,4.0
2020HU0879571,43894,7310,2,39202.799999999996,22,3.0,0,2.0,4.0
2020HU0879627,43895,7317,3,166935.0,17,1.0,0,9.0,4.0
2020HU0879638,43896,7309,1,59235.0,13,6.0,0,3.0,4.0
2020HU0880049,43897,7302,7,86160.0,7,1.0,0,2.0,2.0
2020HU0880398,43898,7308,3,247710.0,12,1.0,0,2.0,2.0
2020HU0880524,43899,7314,1,143241.0,122,4.0,0,9.0,4.0
2020HU0880932,43900,7307,9,323638.5,6,1.0,0,2.0,3.0
2020HU0881010,43901,7304,2,66881.7,4,1.0,0,2.0,4.0
2020HU0881014,43902,7316,1,66235.5,35,6.0,0,8.0,4.0
2020HU0881211,43903,7301,2,238017.0,10,1.0,0,2.0,4.0
2020HU0881694,43904,7317,1,81528.9,110,4.0,0,3.0,4.0
2020HU0881777,43905,7302,5,133978.8,7,1.0,0,2.0,4.0
2020HU0881779,43906,7314,1,90468.0,5,6.0,0,2.0,4.0
2020HU0881862,43907,7310,4,180505.19999999998,7,1.0,0,2.0,2.0
2020HU0881898,43908,7305,5,259557.0,9,1.0,0,2.0,2.0
2020HU0881899,43909,7311,1,72159.0,8,6.0,0,6.0,4.0
2020HU0882037,43910,7302,2,20570.7,87,1.0,0,2.0,4.0
2020HU0882092,43911,7305,1,13677.9,11,4.0,0,1.0,4.0
2020HU0882243,43912,7308,2,297252.0,7,1.0,0,2.0,4.0
2020HU0882370,43913,7305,2,28648.199999999997,18,3.0,0,1.0,4.0
2020HU0882503,43914,7309,2,716205.0,9,1.0,0,3.0,4.0
2020HU0882523,43915,7313,1,90360.3,8,6.0,0,2.0,4.0
2020HU0882831,43916,7314,1,21647.7,16,6.0,0,8.0,4.0
2020HU0883212,43917,7316,1,134625.0,30,6.0,0,8.0,4.0
2020HU0883308,43918,7303,7,162088.5,15,1.0,0,2.0,3.0
2020HU0883333,43919,7313,4,333870.0,15,1.0,0,2.0,2.0
