HHID,SPORDER,PUMA,AGEP,SCHG,COW,SEX,ESR,MIL,WKHP,RAC1P,HISP,isWorker,pop_race,NAICS2,WKW,OCCP,SCHL,isinlaborforce,SOCP,SOC2
5237,1,7301,21,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
5238,1,7316,38,0,1.0,1,6.0,4.0,54.0,9,2,0,Hispanic,33,1.0,4850.0,20.0,0,414010,41
5239,1,7301,20,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,7430.0,16.0,0,499060,49
5240,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
5241,1,7310,21,15,5.0,1,3.0,4.0,,6,1,0,Asian,61,,9620.0,16.0,1,537062,53
5242,1,7301,24,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9130.0,16.0,0,533030,53
5243,1,7316,26,0,1.0,1,1.0,4.0,40.0,2,1,1,Black,45,5.0,4760.0,21.0,1,412031,41
5244,1,7319,41,0,6.0,1,6.0,4.0,,1,2,0,Hispanic,48,,9130.0,13.0,0,533030,53
5245,1,7310,19,0,5.0,2,4.0,1.0,68.0,2,1,1,Black,MIL,1.0,1560.0,16.0,0,173031,17
5246,1,7312,27,0,5.0,1,4.0,1.0,72.0,1,1,1,White,MIL,1.0,7340.0,16.0,0,499071,49
5247,1,7310,19,15,1.0,2,1.0,4.0,12.0,6,1,1,Asian,722,1.0,4720.0,16.0,1,412010,41
5248,1,7309,70,0,,2,6.0,4.0,,6,1,0,Asian,0,,,21.0,0,0,0
5249,1,7315,19,15,7.0,2,6.0,4.0,1.0,1,2,0,Hispanic,71,6.0,2722.0,16.0,0,272022,27
5250,1,7313,62,0,2.0,2,6.0,4.0,40.0,1,1,0,White,81,1.0,2006.0,19.0,0,211019,21
5251,1,7316,23,0,5.0,1,4.0,1.0,86.0,1,1,1,White,MIL,1.0,3740.0,16.0,0,332011,33
5252,1,7316,69,0,,2,6.0,4.0,,8,2,0,Hispanic,0,,,16.0,0,0,0
5253,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
5254,1,7322,49,0,,1,6.0,2.0,,8,2,0,Hispanic,0,,,19.0,0,0,0
5255,1,7301,41,0,1.0,1,6.0,4.0,,6,1,0,Asian,44,,4720.0,20.0,0,412010,41
5256,1,7319,20,15,1.0,2,1.0,4.0,10.0,8,2,1,Hispanic,722,1.0,4720.0,17.0,1,412010,41
5257,1,7304,44,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,9.0,0,0,0
5258,1,7316,53,0,1.0,2,3.0,2.0,,1,1,0,White,62,,5940.0,22.0,1,439XXX,43
5259,1,7313,82,0,,1,6.0,3.0,,2,1,0,Black,0,,,19.0,0,0,0
5260,1,7322,30,14,1.0,1,6.0,4.0,,1,24,0,Hispanic,722,,4130.0,14.0,0,359011,35
5261,1,7310,22,0,5.0,1,4.0,1.0,38.0,1,1,1,White,MIL,1.0,9830.0,16.0,0,559830,55
5262,1,7301,21,0,5.0,1,4.0,1.0,50.0,8,17,1,Hispanic,MIL,1.0,9830.0,19.0,0,559830,55
5263,1,7301,19,0,5.0,1,4.0,1.0,40.0,8,2,1,Hispanic,MIL,5.0,9825.0,16.0,0,553010,55
5264,1,7315,21,15,1.0,2,1.0,4.0,10.0,9,2,1,Hispanic,44,6.0,4760.0,19.0,1,412031,41
5265,1,7301,20,0,5.0,1,4.0,1.0,77.0,1,1,1,White,MIL,1.0,7640.0,18.0,0,4990XX,49
5266,1,7316,49,0,,2,6.0,4.0,,8,2,0,Hispanic,0,,,17.0,0,0,0
5267,1,7313,82,0,,1,6.0,3.0,,2,1,0,Black,0,,,19.0,0,0,0
5268,1,7301,24,0,5.0,1,4.0,1.0,99.0,8,2,1,Hispanic,MIL,1.0,7340.0,16.0,0,499071,49
5269,1,7316,17,14,1.0,1,6.0,4.0,70.0,8,7,0,Hispanic,722,5.0,4020.0,14.0,0,352010,35
5270,1,7310,20,15,1.0,2,6.0,4.0,25.0,1,1,0,White,71,6.0,3960.0,16.0,0,33909X,33
5271,1,7301,84,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
5272,1,7316,18,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,630.0,18.0,0,131070,13
5273,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
5274,1,7302,77,0,,2,6.0,4.0,,9,1,0,Two or More,0,,,18.0,0,0,0
5275,1,7303,39,0,,1,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
5276,1,7322,20,0,1.0,1,6.0,4.0,,1,24,0,Hispanic,49,,9620.0,16.0,0,537062,53
5277,1,7310,20,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,7430.0,16.0,0,499060,49
5278,1,7316,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
5279,1,7319,21,0,1.0,1,6.0,4.0,30.0,8,2,0,Hispanic,44,6.0,4720.0,18.0,0,412010,41
5280,1,7319,55,0,,1,6.0,4.0,,2,1,0,Black,0,,,17.0,0,0,0
5281,1,7310,19,15,2.0,2,6.0,4.0,40.0,1,1,0,White,71,6.0,4622.0,19.0,0,399032,39
5282,1,7306,50,0,,1,6.0,4.0,,1,1,0,White,0,,,17.0,0,0,0
5283,1,7315,19,15,,2,6.0,4.0,,2,1,0,Black,0,,,19.0,0,0,0
5284,1,7317,18,15,7.0,2,6.0,4.0,12.0,1,1,0,White,71,6.0,2722.0,16.0,0,272022,27
5285,1,7317,53,0,,2,6.0,4.0,,1,1,0,White,0,,,15.0,0,0,0
5286,1,7316,36,0,1.0,1,6.0,4.0,40.0,9,2,0,Hispanic,722,5.0,4020.0,14.0,0,352010,35
5287,1,7313,72,0,,2,6.0,4.0,,6,1,0,Asian,0,,,19.0,0,0,0
5288,1,7315,19,15,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
5289,1,7322,26,0,6.0,1,6.0,4.0,,1,24,0,Hispanic,23,,6260.0,14.0,0,472061,47
5290,1,7301,20,0,5.0,1,4.0,1.0,50.0,6,1,1,Asian,MIL,1.0,7020.0,16.0,0,492020,49
5291,1,7315,18,15,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
5292,1,7319,27,0,1.0,1,6.0,4.0,,8,2,0,Hispanic,56,,8990.0,15.0,0,5191XX,51
5293,1,7315,21,15,4.0,2,1.0,4.0,20.0,2,1,1,Black,61,4.0,2016.0,18.0,1,211093,21
5294,1,7316,23,0,1.0,2,6.0,4.0,,1,1,0,White,81,,5400.0,16.0,0,434171,43
5295,1,7301,20,0,5.0,1,4.0,1.0,50.0,9,2,1,Hispanic,MIL,1.0,9825.0,16.0,0,553010,55
5296,1,7322,94,0,,2,6.0,4.0,,1,1,0,White,0,,,24.0,0,0,0
5297,1,7312,19,0,5.0,1,4.0,1.0,40.0,1,3,1,Hispanic,MIL,1.0,700.0,16.0,0,131081,13
5298,1,7315,88,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
5299,1,7314,56,0,,2,6.0,4.0,,9,2,0,Hispanic,0,,,1.0,0,0,0
5300,1,7316,59,0,1.0,1,6.0,2.0,40.0,1,1,0,White,23,6.0,6260.0,16.0,0,472061,47
5301,1,7302,36,0,4.0,2,6.0,4.0,,8,2,0,Hispanic,54,,5240.0,15.0,0,434051,43
5302,1,7312,19,0,5.0,1,4.0,1.0,45.0,1,1,1,White,MIL,1.0,9130.0,16.0,0,533030,53
5303,1,7315,77,0,,2,6.0,4.0,,9,1,0,Two or More,0,,,18.0,0,0,0
5304,1,7317,19,15,,1,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
5305,1,7319,59,0,1.0,1,1.0,4.0,26.0,1,1,1,White,722,4.0,4220.0,1.0,1,37201X,37
5306,1,7315,18,15,1.0,2,1.0,4.0,30.0,1,1,1,White,44,6.0,4760.0,16.0,1,412031,41
5307,1,7318,63,0,6.0,2,1.0,4.0,80.0,1,1,1,White,62,1.0,3602.0,16.0,1,311122,31
5308,1,7313,46,0,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
5309,1,7310,18,0,5.0,1,4.0,3.0,99.0,9,2,1,Hispanic,MIL,6.0,9825.0,16.0,0,553010,55
5310,1,7320,66,0,,2,6.0,4.0,,1,1,0,White,0,,,22.0,0,0,0
5311,1,7310,20,15,1.0,1,6.0,4.0,20.0,1,2,0,Hispanic,54,6.0,4840.0,19.0,0,413091,41
5312,1,7318,49,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,16.0,0,0,0
5313,1,7301,22,0,5.0,1,4.0,1.0,50.0,1,23,1,Hispanic,MIL,1.0,5860.0,16.0,0,439061,43
5314,1,7310,19,15,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
5315,1,7322,34,0,6.0,1,6.0,4.0,60.0,8,2,0,Hispanic,81,6.0,7200.0,12.0,0,493023,49
5316,1,7321,94,0,,2,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
5317,1,7316,20,0,1.0,1,6.0,4.0,,1,24,0,Hispanic,49,,9620.0,16.0,0,537062,53
5318,1,7312,22,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
5319,1,7305,31,0,1.0,2,6.0,4.0,40.0,1,1,0,White,722,1.0,4010.0,18.0,0,351012,35
5320,1,7310,18,0,5.0,1,4.0,1.0,99.0,1,1,1,White,MIL,6.0,9825.0,16.0,0,553010,55
5321,1,7312,18,14,5.0,1,4.0,1.0,99.0,8,2,1,Hispanic,MIL,6.0,9825.0,18.0,0,553010,55
5322,1,7316,20,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,16.0,0,0,0
5323,1,7319,17,0,,1,6.0,4.0,,2,1,0,Black,0,,,15.0,0,0,0
5324,1,7301,31,0,1.0,2,6.0,4.0,40.0,1,1,0,White,722,1.0,4010.0,18.0,0,351012,35
5325,1,7316,24,0,5.0,1,4.0,1.0,99.0,1,1,1,White,MIL,1.0,3740.0,19.0,0,332011,33
5326,1,7315,19,15,1.0,1,6.0,4.0,20.0,1,1,0,White,44,6.0,4760.0,16.0,0,412031,41
5327,1,7318,61,0,,1,6.0,2.0,,9,1,0,Two or More,0,,,14.0,0,0,0
5328,1,7310,27,0,5.0,1,4.0,1.0,72.0,1,1,1,White,MIL,1.0,7340.0,16.0,0,499071,49
5329,1,7301,21,0,5.0,1,4.0,1.0,45.0,8,1,1,White,MIL,1.0,7210.0,16.0,0,493031,49
5330,1,7301,24,0,5.0,1,4.0,1.0,50.0,1,3,1,Hispanic,MIL,1.0,7030.0,20.0,0,492091,49
5331,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,3740.0,16.0,0,332011,33
5332,1,7319,17,14,,1,6.0,4.0,,2,1,0,Black,0,,,14.0,0,0,0
5333,1,7316,21,0,5.0,1,4.0,1.0,91.0,6,1,1,Asian,MIL,1.0,1108.0,16.0,0,151299,15
5334,1,7316,23,0,5.0,1,4.0,1.0,68.0,1,1,1,White,MIL,1.0,3870.0,16.0,0,333050,33
5335,1,7316,25,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,9825.0,19.0,0,553010,55
5336,1,7315,80,0,,2,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
5337,1,7310,53,0,1.0,1,1.0,4.0,40.0,9,2,1,Hispanic,11,4.0,6050.0,1.0,1,4520XX,45
5338,1,7313,38,0,,1,6.0,4.0,,6,1,0,Asian,0,,,21.0,0,0,0
5339,1,7307,66,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
5340,1,7316,72,0,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
5341,1,7303,41,0,1.0,1,6.0,4.0,,6,1,0,Asian,44,,4720.0,20.0,0,412010,41
5342,1,7310,38,0,,1,6.0,4.0,,6,1,0,Asian,0,,,21.0,0,0,0
5343,1,7315,19,15,7.0,2,6.0,4.0,1.0,1,2,0,Hispanic,71,6.0,2722.0,16.0,0,272022,27
5344,1,7315,18,15,,1,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
5345,1,7315,18,15,1.0,2,6.0,4.0,,1,1,0,White,62,,5400.0,18.0,0,434171,43
5346,1,7312,19,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,7140.0,16.0,0,493011,49
5347,1,7310,24,0,5.0,2,4.0,1.0,81.0,1,1,1,White,MIL,1.0,9810.0,16.0,0,552010,55
5348,1,7310,72,0,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
5349,1,7316,76,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
5350,1,7313,77,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,19.0,0,0,0
5351,1,7319,41,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,9.0,0,0,0
5352,1,7316,59,0,,1,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
5353,1,7314,69,0,,1,6.0,3.0,,1,1,0,White,0,,,19.0,0,0,0
5354,1,7301,18,0,5.0,1,4.0,3.0,99.0,9,2,1,Hispanic,MIL,6.0,9825.0,16.0,0,553010,55
5355,1,7313,23,0,1.0,1,1.0,4.0,40.0,9,2,1,Hispanic,722,6.0,4020.0,1.0,1,352010,35
5356,1,7310,49,0,1.0,1,3.0,4.0,42.0,1,1,0,White,56,5.0,5350.0,18.0,1,434XXX,43
5357,1,7301,22,0,5.0,1,4.0,1.0,50.0,1,2,1,Hispanic,MIL,1.0,5860.0,16.0,0,439061,43
5358,1,7301,19,0,5.0,1,4.0,1.0,99.0,2,1,1,Black,MIL,6.0,9825.0,16.0,0,553010,55
5359,1,7317,16,14,,1,6.0,,,9,24,0,Hispanic,0,,,14.0,0,0,0
5360,1,7303,27,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,15.0,0,0,0
5361,1,7310,23,15,1.0,1,6.0,4.0,27.0,1,1,0,White,44,6.0,4760.0,19.0,0,412031,41
5362,1,7314,49,0,2.0,2,6.0,4.0,,1,1,0,White,42,,9640.0,1.0,0,537064,53
5363,1,7319,55,0,,1,6.0,4.0,,2,1,0,Black,0,,,17.0,0,0,0
5364,1,7306,88,0,,1,6.0,4.0,,6,1,0,Asian,0,,,14.0,0,0,0
5365,1,7320,83,0,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
5366,1,7311,16,13,,2,6.0,,,8,2,0,Hispanic,0,,,13.0,0,0,0
5367,1,7310,82,0,,2,6.0,3.0,,1,1,0,White,0,,,16.0,0,0,0
5368,1,7312,22,0,5.0,1,4.0,1.0,38.0,1,1,1,White,MIL,1.0,9830.0,16.0,0,559830,55
5369,1,7302,43,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
5370,1,7316,21,0,5.0,1,4.0,1.0,67.0,6,1,1,Asian,MIL,1.0,700.0,19.0,0,131081,13
5371,1,7317,94,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
5372,1,7306,15,12,,2,,,,1,1,0,White,0,,,12.0,0,0,0
5373,1,7301,19,0,5.0,1,4.0,1.0,50.0,9,11,1,Hispanic,MIL,1.0,6230.0,18.0,0,472031,47
5374,1,7315,18,15,1.0,2,1.0,4.0,40.0,1,1,1,White,722,1.0,4720.0,16.0,1,412010,41
5375,1,7320,61,0,2.0,1,1.0,4.0,58.0,1,1,1,White,81,1.0,2040.0,22.0,1,212011,21
5376,1,7317,18,15,,1,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
5377,1,7316,24,0,1.0,1,6.0,4.0,,8,2,0,Hispanic,49,,9620.0,12.0,0,537062,53
5378,1,7315,36,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
5379,1,7307,36,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
5380,1,7310,23,15,5.0,1,1.0,4.0,40.0,8,2,1,Hispanic,62,1.0,650.0,19.0,1,131151,13
5381,1,7315,19,15,1.0,1,1.0,4.0,7.0,1,1,1,White,71,6.0,4435.0,19.0,1,3930XX,39
5382,1,7322,28,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,12.0,0,0,0
5383,1,7307,69,0,,1,6.0,2.0,,9,2,0,Hispanic,0,,,21.0,0,0,0
5384,1,7303,42,0,1.0,1,6.0,4.0,,1,1,0,White,23,,7315.0,14.0,0,499021,49
5385,1,7306,31,0,1.0,2,6.0,4.0,40.0,1,1,0,White,722,1.0,4010.0,18.0,0,351012,35
5386,1,7301,26,0,5.0,1,4.0,1.0,50.0,6,1,1,Asian,MIL,1.0,9810.0,18.0,0,552010,55
5387,1,7315,19,15,3.0,2,6.0,4.0,,1,1,0,White,61,,4600.0,19.0,0,399011,39
5388,1,7312,21,0,5.0,1,4.0,1.0,50.0,8,2,1,Hispanic,MIL,1.0,9825.0,16.0,0,553010,55
5389,1,7315,8,4,,1,,,,1,1,0,White,0,,,4.0,0,0,0
5390,1,7316,48,0,1.0,1,6.0,4.0,40.0,1,2,0,Hispanic,23,6.0,6260.0,20.0,0,472061,47
5391,1,7320,63,0,,1,6.0,3.0,,9,1,0,Two or More,0,,,17.0,0,0,0
5392,1,7302,73,0,,2,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
5393,1,7310,19,15,1.0,2,6.0,4.0,,1,1,0,White,62,,5400.0,16.0,0,434171,43
5394,1,7321,38,0,1.0,1,6.0,4.0,54.0,9,2,0,Hispanic,33,1.0,4850.0,20.0,0,414010,41
5395,1,7316,31,0,,2,6.0,4.0,,8,16,0,Hispanic,0,,,21.0,0,0,0
5396,1,7310,33,16,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
5397,1,7310,19,0,5.0,1,4.0,1.0,16.0,9,2,1,Hispanic,MIL,1.0,9830.0,16.0,0,559830,55
5398,1,7302,42,0,4.0,2,6.0,4.0,36.0,1,2,0,Hispanic,92,5.0,4220.0,19.0,0,37201X,37
5399,1,7310,22,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,3645.0,19.0,0,319092,31
5400,1,7317,22,15,4.0,2,1.0,4.0,10.0,9,2,1,Hispanic,61,6.0,5400.0,16.0,1,434171,43
5401,1,7315,21,15,5.0,1,3.0,4.0,,6,1,0,Asian,61,,9620.0,16.0,1,537062,53
5402,1,7319,36,0,5.0,1,6.0,4.0,,8,2,0,Hispanic,81,,8140.0,19.0,0,514120,51
5403,1,7312,30,0,,1,6.0,4.0,,9,3,0,Hispanic,0,,,16.0,0,0,0
5404,1,7303,57,0,,1,6.0,4.0,,1,1,0,White,0,,,3.0,0,0,0
5405,1,7313,81,0,,1,6.0,2.0,,1,1,0,White,0,,,16.0,0,0,0
5406,1,7316,21,0,5.0,1,4.0,1.0,84.0,1,1,1,White,MIL,1.0,6835.0,16.0,0,475032,47
5407,1,7301,22,0,5.0,1,4.0,1.0,40.0,9,2,1,Hispanic,MIL,1.0,9825.0,19.0,0,553010,55
5408,1,7301,22,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,9830.0,19.0,0,559830,55
5409,1,7313,52,0,,1,6.0,2.0,,8,2,0,Hispanic,0,,,19.0,0,0,0
5410,1,7321,20,0,5.0,1,4.0,1.0,88.0,1,1,1,White,MIL,1.0,7640.0,16.0,0,4990XX,49
5411,1,7322,40,0,6.0,1,6.0,4.0,,1,24,0,Hispanic,23,,6260.0,19.0,0,472061,47
5412,1,7301,20,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,7140.0,16.0,0,493011,49
5413,1,7313,60,0,,1,6.0,4.0,,2,1,0,Black,0,,,11.0,0,0,0
5414,1,7301,19,0,5.0,1,4.0,1.0,40.0,9,2,1,Hispanic,MIL,1.0,9825.0,16.0,0,553010,55
5415,1,7301,21,0,5.0,1,4.0,1.0,50.0,8,2,1,Hispanic,MIL,1.0,9825.0,16.0,0,553010,55
5416,1,7307,27,0,1.0,1,1.0,4.0,40.0,2,1,1,Black,45,5.0,4760.0,21.0,1,412031,41
5417,1,7303,18,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
5418,1,7302,58,0,1.0,1,1.0,4.0,20.0,1,1,1,White,23,1.0,6305.0,1.0,1,472070,47
5419,1,7307,40,0,4.0,2,6.0,4.0,,1,1,0,White,53,,6660.0,19.0,0,474011,47
5420,1,7310,19,0,5.0,1,4.0,1.0,68.0,1,1,1,White,MIL,1.0,7340.0,16.0,0,499071,49
5421,1,7313,70,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
5422,1,7316,19,0,5.0,1,4.0,1.0,63.0,2,1,1,Black,MIL,1.0,9300.0,16.0,0,5350XX,53
5423,1,7310,31,0,5.0,1,4.0,1.0,50.0,8,2,1,Hispanic,MIL,1.0,7140.0,19.0,0,493011,49
5424,1,7301,21,0,5.0,1,4.0,1.0,45.0,2,1,1,Black,MIL,1.0,5040.0,17.0,0,432099,43
5425,1,7314,75,0,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
5426,1,7316,25,0,1.0,1,6.0,4.0,,8,2,0,Hispanic,23,,6410.0,11.0,0,472140,47
5427,1,7310,20,15,1.0,2,1.0,4.0,10.0,1,2,1,Hispanic,61,1.0,5820.0,19.0,1,439022,43
5428,1,7319,17,0,,1,6.0,4.0,,9,2,0,Hispanic,0,,,15.0,0,0,0
5429,1,7322,32,0,1.0,1,6.0,4.0,84.0,2,1,0,Black,3M,4.0,8990.0,12.0,0,5191XX,51
5430,1,7320,60,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,62,1.0,3602.0,21.0,1,311122,31
5431,1,7313,18,15,,1,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
5432,1,7316,22,0,5.0,1,4.0,1.0,80.0,2,1,1,Black,MIL,2.0,9310.0,18.0,0,535020,53
5433,1,7305,19,15,1.0,2,1.0,4.0,25.0,1,1,1,White,722,1.0,4055.0,19.0,1,353023,35
5434,1,7315,19,15,7.0,2,6.0,4.0,1.0,1,2,0,Hispanic,71,6.0,2722.0,16.0,0,272022,27
5435,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
5436,1,7322,23,15,5.0,1,1.0,4.0,40.0,8,2,1,Hispanic,62,1.0,650.0,19.0,1,131151,13
5437,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,17.0,0,553010,55
5438,1,7310,20,15,2.0,1,1.0,4.0,4.0,1,1,1,White,61,6.0,3960.0,19.0,1,33909X,33
5439,1,7301,23,0,5.0,1,4.0,1.0,99.0,2,1,1,Black,MIL,1.0,9300.0,16.0,0,5350XX,53
5440,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,6230.0,16.0,0,472031,47
5441,1,7318,32,16,,2,6.0,4.0,,1,1,0,White,0,,,20.0,0,0,0
5442,1,7301,24,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,9830.0,16.0,0,559830,55
5443,1,7317,81,0,,1,6.0,2.0,,1,1,0,White,0,,,23.0,0,0,0
5444,1,7307,36,0,,2,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
5445,1,7320,59,0,,2,6.0,2.0,,1,1,0,White,0,,,20.0,0,0,0
5446,1,7302,4,0,,1,,,,1,1,0,White,0,,,1.0,0,0,0
5447,1,7312,21,0,5.0,2,4.0,1.0,50.0,2,1,1,Black,MIL,1.0,9310.0,19.0,0,535020,53
5448,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
5449,1,7322,29,0,6.0,1,6.0,2.0,,1,24,0,Hispanic,23,,6260.0,19.0,0,472061,47
5450,1,7316,21,0,5.0,2,4.0,1.0,50.0,8,12,1,Hispanic,MIL,1.0,700.0,18.0,0,131081,13
5451,1,7316,59,0,,1,6.0,4.0,,2,1,0,Black,0,,,14.0,0,0,0
5452,1,7318,35,0,3.0,2,3.0,4.0,,1,1,0,White,22,,5400.0,19.0,1,434171,43
5453,1,7315,19,15,7.0,2,6.0,4.0,1.0,1,2,0,Hispanic,71,6.0,2722.0,16.0,0,272022,27
5454,1,7310,20,15,1.0,1,1.0,4.0,20.0,1,1,1,White,722,6.0,4130.0,16.0,1,359011,35
5455,1,7315,21,15,5.0,1,1.0,4.0,40.0,6,24,1,Hispanic,61,6.0,2205.0,19.0,1,251000,25
5456,1,7317,20,15,6.0,1,6.0,4.0,6.0,6,1,0,Asian,61,6.0,2360.0,16.0,0,2530XX,25
5457,1,7301,21,0,5.0,1,4.0,1.0,50.0,6,1,1,Asian,MIL,1.0,7030.0,16.0,0,492091,49
5458,1,7316,21,15,5.0,1,4.0,1.0,84.0,1,1,1,White,MIL,1.0,3740.0,19.0,0,332011,33
5459,1,7317,22,15,,2,6.0,4.0,,8,2,0,Hispanic,0,,,19.0,0,0,0
5460,1,7321,72,0,,2,6.0,4.0,,6,1,0,Asian,0,,,21.0,0,0,0
5461,1,7301,26,0,5.0,1,4.0,1.0,75.0,6,1,1,Asian,MIL,1.0,9310.0,16.0,0,535020,53
5462,1,7317,20,15,2.0,2,2.0,4.0,25.0,1,1,1,White,62,6.0,3602.0,19.0,1,311122,31
5463,1,7301,22,0,5.0,1,4.0,1.0,40.0,2,1,1,Black,MIL,1.0,7340.0,16.0,0,499071,49
5464,1,7316,20,0,5.0,1,4.0,1.0,88.0,1,1,1,White,MIL,1.0,7640.0,16.0,0,4990XX,49
5465,1,7315,61,0,,1,6.0,4.0,,9,24,0,Hispanic,0,,,1.0,0,0,0
5466,1,7314,85,0,,2,6.0,4.0,,1,1,0,White,0,,,9.0,0,0,0
5467,1,7309,70,0,6.0,2,6.0,4.0,24.0,6,23,0,Hispanic,62,4.0,3602.0,16.0,0,311122,31
5468,1,7321,18,13,2.0,2,1.0,4.0,10.0,1,1,1,White,56,1.0,5000.0,13.0,1,431011,43
5469,1,7301,19,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
5470,1,7316,24,0,5.0,2,4.0,1.0,81.0,1,1,1,White,MIL,1.0,9810.0,16.0,0,552010,55
5471,1,7301,20,0,5.0,1,4.0,3.0,64.0,1,1,1,White,MIL,1.0,3645.0,16.0,0,319092,31
5472,1,7316,21,0,5.0,1,4.0,1.0,72.0,2,1,1,Black,MIL,1.0,9830.0,16.0,0,559830,55
5473,1,7315,17,14,,1,6.0,4.0,,6,1,0,Asian,0,,,14.0,0,0,0
5474,1,7315,36,0,,2,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
5475,1,7310,19,0,5.0,1,4.0,1.0,99.0,2,1,1,Black,MIL,6.0,9825.0,16.0,0,553010,55
5476,1,7322,38,0,1.0,1,6.0,4.0,54.0,9,2,0,Hispanic,33,1.0,4850.0,20.0,0,414010,41
5477,1,7310,18,0,5.0,1,4.0,3.0,99.0,1,1,1,White,MIL,1.0,9830.0,16.0,0,559830,55
5478,1,7319,15,11,,1,,,,2,1,0,Black,0,,,11.0,0,0,0
5479,1,7310,19,0,5.0,1,4.0,1.0,99.0,1,3,1,Hispanic,MIL,6.0,9825.0,16.0,0,553010,55
5480,1,7301,24,0,5.0,1,4.0,1.0,50.0,8,2,1,Hispanic,MIL,1.0,6305.0,16.0,0,472070,47
5481,1,7321,39,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,13.0,0,0,0
