SERIALNO,HHID,SPORDER,PUMA,AGEP,SCHG,COW,SEX,ESR,MIL,WKHP,isinlaborforce
2018GQ0085806,11779,1,7317,79,0,,1,6.0,2.0,,0
2018GQ0085843,11780,1,7301,19,0,5.0,1,4.0,1.0,50.0,0
2018GQ0085861,11781,1,7317,18,15,1.0,1,1.0,4.0,15.0,1
2018GQ0086130,11782,1,7316,55,0,,2,6.0,4.0,,0
2018GQ0086143,11783,1,7319,55,0,1.0,1,6.0,4.0,40.0,0
2018GQ0086181,11784,1,7301,26,15,5.0,1,6.0,2.0,,0
2018GQ0086240,11785,1,7301,21,0,5.0,1,4.0,1.0,65.0,0
2018GQ0086298,11786,1,7308,20,14,1.0,1,6.0,4.0,40.0,0
2018GQ0086428,11787,1,7319,24,0,1.0,1,6.0,4.0,40.0,0
2018GQ0086518,11788,1,7322,39,0,,1,6.0,4.0,,0
2018GQ0086806,11789,1,7321,46,0,2.0,2,1.0,4.0,25.0,1
2018GQ0087156,11790,1,7318,77,0,,2,6.0,2.0,,0
2018GQ0087278,11791,1,7312,34,0,,2,6.0,4.0,,0
2018GQ0087352,11792,1,7301,27,0,5.0,1,4.0,1.0,60.0,0
2018GQ0087363,11793,1,7313,32,0,1.0,2,6.0,4.0,,0
2018GQ0087439,11794,1,7306,24,0,1.0,1,6.0,4.0,20.0,0
2018GQ0087736,11795,1,7301,19,0,5.0,1,4.0,1.0,50.0,0
2018GQ0087746,11796,1,7303,87,0,,2,6.0,4.0,,0
2018GQ0087812,11797,1,7319,33,0,1.0,1,6.0,4.0,,0
2018GQ0087929,11798,1,7322,36,0,,1,6.0,4.0,,0
2018GQ0088098,11799,1,7301,20,0,5.0,1,4.0,1.0,55.0,0
2018GQ0088147,11800,1,7310,25,0,,1,6.0,4.0,,0
2018GQ0088204,11801,1,7315,19,15,,1,6.0,4.0,,0
2018GQ0088225,11802,1,7319,44,0,6.0,1,6.0,4.0,40.0,0
2018GQ0088307,11803,1,7318,61,0,,2,6.0,4.0,,0
2018GQ0088472,11804,1,7316,18,0,,1,6.0,4.0,,0
2018GQ0088780,11805,1,7301,20,0,5.0,1,4.0,1.0,60.0,0
2018GQ0088792,11806,1,7316,21,0,5.0,1,4.0,1.0,60.0,0
2018GQ0088849,11807,1,7322,50,0,,1,6.0,4.0,,0
2018GQ0088865,11808,1,7316,48,0,,2,6.0,4.0,,0
2018GQ0088962,11809,1,7310,23,0,5.0,1,4.0,1.0,40.0,0
2018GQ0088970,11810,1,7319,25,0,1.0,1,6.0,4.0,,0
2018GQ0089190,11811,1,7315,56,0,,2,6.0,4.0,,0
2018GQ0089261,11812,1,7310,18,0,5.0,1,4.0,1.0,60.0,0
2018GQ0089340,11813,1,7319,28,0,1.0,1,6.0,4.0,40.0,0
2018GQ0089347,11814,1,7301,20,0,5.0,1,4.0,1.0,50.0,0
2018GQ0089355,11815,1,7303,34,0,3.0,1,6.0,4.0,40.0,0
2018GQ0089382,11816,1,7316,19,0,5.0,1,4.0,1.0,40.0,0
2018GQ0089479,11817,1,7312,21,0,5.0,2,4.0,1.0,50.0,0
2018GQ0089514,11818,1,7316,31,0,5.0,1,4.0,1.0,81.0,0
2018GQ0089594,11819,1,7310,22,0,5.0,1,4.0,1.0,99.0,0
2018GQ0089630,11820,1,7308,73,0,,1,6.0,4.0,,0
2018GQ0089667,11821,1,7316,20,0,5.0,1,4.0,1.0,75.0,0
2018GQ0089687,11822,1,7317,48,0,,2,6.0,4.0,,0
2018GQ0089886,11823,1,7313,19,15,,2,6.0,4.0,,0
2018GQ0089934,11824,1,7319,28,0,1.0,1,6.0,4.0,,0
2018GQ0089938,11825,1,7322,24,0,1.0,1,6.0,4.0,,0
2018GQ0090034,11826,1,7314,65,0,,2,6.0,4.0,,0
2018GQ0090105,11827,1,7320,94,0,,2,6.0,2.0,,0
2018GQ0090139,11828,1,7301,23,0,5.0,1,4.0,1.0,64.0,0
2018GQ0090148,11829,1,7314,71,0,,2,6.0,4.0,,0
2018GQ0090465,11830,1,7314,56,0,1.0,1,1.0,4.0,40.0,1
2018GQ0090693,11831,1,7317,19,15,,2,6.0,4.0,,0
2018GQ0090872,11832,1,7301,20,0,5.0,1,4.0,1.0,45.0,0
2018GQ0091039,11833,1,7315,33,0,,2,6.0,4.0,,0
2018GQ0091048,11834,1,7310,23,0,5.0,1,4.0,1.0,99.0,0
2018GQ0091052,11835,1,7303,50,0,,1,6.0,4.0,,0
2018GQ0091095,11836,1,7321,50,0,,1,6.0,4.0,,0
2018GQ0091180,11837,1,7315,64,0,,1,6.0,4.0,,0
2018GQ0091183,11838,1,7313,86,0,,1,6.0,4.0,,0
2018GQ0091191,11839,1,7310,56,0,,1,6.0,4.0,,0
2018GQ0091213,11840,1,7313,51,0,1.0,1,6.0,2.0,,0
2018GQ0091216,11841,1,7301,20,0,5.0,1,4.0,1.0,60.0,0
2018GQ0091323,11842,1,7310,19,15,,2,6.0,4.0,,0
2018GQ0091359,11843,1,7316,23,0,5.0,1,4.0,1.0,72.0,0
2018GQ0091524,11844,1,7301,21,0,5.0,1,4.0,1.0,55.0,0
2018GQ0091579,11845,1,7316,30,0,,2,6.0,4.0,,0
2018GQ0091693,11846,1,7315,19,15,,2,6.0,4.0,,0
2018GQ0091747,11847,1,7305,82,0,,2,6.0,4.0,,0
2018GQ0091765,11848,1,7321,64,0,,1,6.0,4.0,,0
2018GQ0091912,11849,1,7309,80,0,,1,6.0,2.0,,0
2018GQ0092088,11850,1,7312,20,0,5.0,1,4.0,1.0,53.0,0
2018GQ0092137,11851,1,7313,33,0,,1,6.0,4.0,,0
2018GQ0092154,11852,1,7310,69,0,,1,6.0,4.0,,0
2018GQ0092202,11853,1,7301,20,0,5.0,1,4.0,1.0,60.0,0
2018GQ0092251,11854,1,7316,61,0,,1,6.0,4.0,,0
2018GQ0092320,11855,1,7316,21,0,5.0,1,4.0,1.0,99.0,0
2018GQ0092560,11856,1,7321,20,0,5.0,1,4.0,1.0,75.0,0
2018GQ0092837,11857,1,7316,32,0,1.0,2,6.0,4.0,40.0,0
2018GQ0092884,11858,1,7313,68,0,,1,6.0,4.0,,0
2018GQ0092955,11859,1,7317,19,15,1.0,2,6.0,4.0,20.0,0
2018GQ0093095,11860,1,7303,80,0,,1,6.0,3.0,,0
2018GQ0093245,11861,1,7314,80,0,,1,6.0,2.0,,0
2018GQ0093254,11862,1,7308,64,0,,2,6.0,4.0,,0
2018GQ0093337,11863,1,7301,21,0,5.0,2,4.0,1.0,45.0,0
2018GQ0093395,11864,1,7301,19,0,5.0,1,4.0,1.0,50.0,0
2018GQ0093511,11865,1,7301,20,0,5.0,1,4.0,1.0,60.0,0
2018GQ0093563,11866,1,7316,21,0,5.0,1,4.0,1.0,65.0,0
2018GQ0093646,11867,1,7305,18,15,,2,6.0,4.0,,0
2018GQ0093820,11868,1,7319,36,0,6.0,1,6.0,4.0,40.0,0
2018GQ0093863,11869,1,7321,28,0,5.0,1,4.0,1.0,75.0,0
2018GQ0093946,11870,1,7317,63,0,,1,6.0,4.0,,0
2018GQ0093952,11871,1,7301,19,0,5.0,1,4.0,1.0,60.0,0
2018GQ0094255,11872,1,7301,24,0,5.0,1,4.0,1.0,60.0,0
2018GQ0094355,11873,1,7312,34,0,5.0,2,6.0,3.0,80.0,0
2018GQ0094370,11874,1,7319,73,0,,1,6.0,4.0,,0
2018GQ0094431,11875,1,7303,34,0,3.0,1,6.0,4.0,40.0,0
2018GQ0094530,11876,1,7321,19,0,5.0,1,4.0,1.0,75.0,0
2018GQ0094688,11877,1,7319,40,0,,1,6.0,4.0,,0
2018GQ0094696,11878,1,7313,19,0,1.0,2,6.0,4.0,,0
2018GQ0094815,11879,1,7315,20,15,,1,6.0,4.0,,0
2018GQ0094818,11880,1,7313,29,0,,2,6.0,4.0,,0
2018GQ0094879,11881,1,7312,18,14,5.0,1,4.0,1.0,81.0,0
2018GQ0094991,11882,1,7317,48,0,1.0,1,1.0,4.0,40.0,1
2018GQ0095320,11883,1,7321,63,0,,1,6.0,4.0,,0
2018GQ0095513,11884,1,7310,20,15,5.0,1,4.0,1.0,90.0,0
2018GQ0095658,11885,1,7317,56,0,1.0,1,1.0,4.0,40.0,1
2018GQ0095702,11886,1,7308,66,0,,1,6.0,4.0,,0
2018GQ0095708,11887,1,7303,20,15,1.0,1,6.0,4.0,5.0,0
2018GQ0095786,11888,1,7315,74,0,,2,6.0,4.0,,0
2018GQ0095790,11889,1,7313,35,15,,2,6.0,4.0,,0
2018GQ0096090,11890,1,7301,21,15,5.0,1,4.0,1.0,40.0,0
2018GQ0096135,11891,1,7320,65,0,,1,6.0,4.0,,0
2018GQ0096160,11892,1,7313,94,0,,2,6.0,4.0,,0
2018GQ0096256,11893,1,7312,70,0,,1,6.0,2.0,,0
2018GQ0096350,11894,1,7319,51,0,,1,6.0,4.0,,0
2018GQ0096502,11895,1,7316,59,0,1.0,1,6.0,4.0,54.0,0
2018GQ0096580,11896,1,7310,32,0,,2,6.0,4.0,,0
2018GQ0096794,11897,1,7319,63,0,,1,6.0,4.0,,0
2018GQ0096883,11898,1,7319,24,0,,1,6.0,4.0,,0
2018GQ0097262,11899,1,7316,53,0,,1,6.0,4.0,,0
2018GQ0097278,11900,1,7310,22,15,1.0,1,6.0,4.0,40.0,0
2018GQ0097353,11901,1,7310,22,0,5.0,2,4.0,1.0,40.0,0
2018GQ0097458,11902,1,7310,19,0,5.0,1,4.0,1.0,40.0,0
2018GQ0097503,11903,1,7301,19,0,5.0,1,4.0,1.0,99.0,0
2018GQ0097551,11904,1,7316,47,0,1.0,1,6.0,4.0,40.0,0
2018GQ0097575,11905,1,7303,28,0,,1,6.0,4.0,,0
2018GQ0097617,11906,1,7310,19,0,5.0,1,4.0,1.0,65.0,0
2018GQ0097630,11907,1,7304,29,0,,2,6.0,4.0,,0
2018GQ0097689,11908,1,7310,22,0,5.0,1,4.0,1.0,70.0,0
2018GQ0097917,11909,1,7322,59,15,,1,6.0,4.0,,0
2018GQ0097985,11910,1,7321,26,0,5.0,1,4.0,1.0,84.0,0
2018GQ0097995,11911,1,7315,22,15,1.0,2,1.0,3.0,40.0,1
2018GQ0098095,11912,1,7322,23,0,3.0,2,6.0,4.0,40.0,0
2018GQ0098192,11913,1,7309,84,0,,2,6.0,4.0,,0
2018GQ0098494,11914,1,7321,78,0,,1,6.0,4.0,,0
2018GQ0098806,11915,1,7315,19,15,1.0,2,6.0,4.0,20.0,0
2018GQ0098976,11916,1,7301,18,0,5.0,1,4.0,1.0,35.0,0
2018GQ0098982,11917,1,7319,23,0,1.0,1,6.0,4.0,,0
2018GQ0099163,11918,1,7317,18,15,,2,6.0,4.0,,0
2018GQ0099205,11919,1,7303,32,0,6.0,1,6.0,4.0,,0
2018GQ0099236,11920,1,7301,69,0,,2,6.0,4.0,,0
2018GQ0099343,11921,1,7312,24,0,5.0,1,4.0,1.0,45.0,0
2018GQ0099354,11922,1,7315,52,0,,2,6.0,4.0,,0
2018GQ0099695,11923,1,7301,19,0,5.0,1,4.0,1.0,55.0,0
2018GQ0099735,11924,1,7322,69,0,,2,6.0,4.0,,0
2018GQ0099784,11925,1,7316,30,15,9.0,1,3.0,2.0,,1
2018GQ0100026,11926,1,7319,84,0,,1,6.0,2.0,,0
2018GQ0100057,11927,1,7301,20,0,5.0,1,4.0,1.0,73.0,0
2018GQ0100085,11928,1,7301,21,0,5.0,1,4.0,1.0,60.0,0
2018GQ0100116,11929,1,7316,21,0,5.0,1,6.0,2.0,50.0,0
2018GQ0100365,11930,1,7301,47,0,,2,6.0,4.0,,0
2018GQ0100472,11931,1,7316,40,0,1.0,2,1.0,4.0,8.0,1
2018GQ0100591,11932,1,7310,33,0,5.0,1,4.0,1.0,85.0,0
2018GQ0100611,11933,1,7306,23,0,1.0,2,1.0,4.0,40.0,1
2018GQ0100633,11934,1,7315,85,0,,2,6.0,4.0,,0
2018GQ0100708,11935,1,7301,20,0,5.0,1,4.0,1.0,50.0,0
2018GQ0100753,11936,1,7315,18,15,1.0,1,6.0,4.0,20.0,0
2018GQ0100905,11937,1,7317,65,0,,2,6.0,4.0,,0
2018GQ0100988,11938,1,7320,32,0,,1,6.0,4.0,,0
2018GQ0101155,11939,1,7310,18,0,5.0,1,4.0,1.0,99.0,0
2018GQ0101573,11940,1,7322,38,0,,1,6.0,4.0,,0
2018GQ0101606,11941,1,7305,21,15,1.0,2,1.0,4.0,20.0,1
2018GQ0101748,11942,1,7313,94,0,,2,6.0,4.0,,0
2018GQ0101836,11943,1,7310,18,15,5.0,2,1.0,4.0,10.0,1
2018GQ0101951,11944,1,7317,20,15,3.0,2,1.0,4.0,40.0,1
2018GQ0102029,11945,1,7310,18,15,1.0,2,6.0,4.0,,0
2018GQ0102102,11946,1,7317,20,15,,1,6.0,4.0,,0
2018GQ0102128,11947,1,7301,20,0,5.0,1,4.0,1.0,50.0,0
2018GQ0102246,11948,1,7305,16,12,,1,6.0,,,0
2018GQ0102419,11949,1,7315,18,15,1.0,2,3.0,4.0,15.0,1
2018GQ0102486,11950,1,7316,28,0,1.0,1,6.0,4.0,20.0,0
2018GQ0102513,11951,1,7315,15,13,,2,,,,0
2018GQ0102614,11952,1,7319,38,0,,1,6.0,4.0,,0
2018GQ0102717,11953,1,7312,19,0,5.0,2,4.0,1.0,50.0,0
2018GQ0102779,11954,1,7306,22,0,1.0,1,6.0,4.0,40.0,0
2018GQ0102901,11955,1,7322,66,0,,1,6.0,4.0,,0
2018GQ0103238,11956,1,7322,53,0,,1,6.0,4.0,,0
2018GQ0103524,11957,1,7314,36,0,,2,6.0,4.0,,0
2018GQ0103542,11958,1,7315,18,15,5.0,2,1.0,4.0,10.0,1
2018GQ0103726,11959,1,7317,26,0,,2,6.0,4.0,,0
2018GQ0104008,11960,1,7316,19,0,5.0,1,4.0,1.0,50.0,0
2018GQ0104087,11961,1,7310,41,0,5.0,1,4.0,1.0,99.0,0
2018GQ0104147,11962,1,7322,42,0,,1,6.0,4.0,,0
2018GQ0104201,11963,1,7313,36,0,,2,6.0,4.0,,0
2018GQ0104204,11964,1,7318,23,0,1.0,2,1.0,4.0,32.0,1
2018GQ0104308,11965,1,7309,75,0,,2,6.0,4.0,,0
2018GQ0104434,11966,1,7319,48,0,1.0,1,6.0,4.0,40.0,0
2018GQ0104548,11967,1,7312,21,0,5.0,1,4.0,3.0,58.0,0
2018GQ0104552,11968,1,7315,19,15,,2,6.0,4.0,,0
2018GQ0104604,11969,1,7316,25,0,5.0,1,4.0,1.0,88.0,0
2018GQ0104618,11970,1,7315,18,15,,2,6.0,4.0,,0
2018GQ0104735,11971,1,7306,66,0,,1,6.0,4.0,,0
2018GQ0104960,11972,1,7322,36,0,,1,6.0,4.0,,0
2018GQ0105011,11973,1,7313,75,0,,1,6.0,2.0,,0
2018GQ0105018,11974,1,7319,26,0,1.0,1,6.0,4.0,,0
2018GQ0105144,11975,1,7321,87,0,,2,6.0,4.0,,0
2018GQ0105222,11976,1,7313,68,0,,1,6.0,4.0,,0
2018GQ0105243,11977,1,7316,23,0,1.0,1,6.0,4.0,20.0,0
2018GQ0105294,11978,1,7301,20,0,5.0,1,4.0,1.0,50.0,0
2018GQ0105311,11979,1,7315,20,15,1.0,2,6.0,4.0,38.0,0
2018GQ0105344,11980,1,7310,28,0,1.0,2,6.0,4.0,40.0,0
2018GQ0105404,11981,1,7316,36,0,1.0,1,6.0,4.0,30.0,0
2018GQ0105555,11982,1,7319,22,0,1.0,1,6.0,4.0,40.0,0
2018GQ0105641,11983,1,7319,58,0,1.0,1,6.0,4.0,,0
2018GQ0105665,11984,1,7310,18,0,5.0,1,4.0,1.0,37.0,0
2018GQ0105724,11985,1,7310,20,0,5.0,1,4.0,1.0,40.0,0
2018GQ0105854,11986,1,7317,21,0,,1,6.0,4.0,,0
2018GQ0105862,11987,1,7309,53,0,,1,6.0,4.0,,0
2018GQ0105943,11988,1,7315,17,15,8.0,2,6.0,4.0,25.0,0
2018GQ0105982,11989,1,7321,74,0,,2,6.0,4.0,,0
2018GQ0105994,11990,1,7310,62,0,,1,6.0,4.0,,0
2018GQ0106055,11991,1,7310,18,15,9.0,1,3.0,2.0,,1
2018GQ0106190,11992,1,7310,42,0,5.0,1,4.0,1.0,63.0,0
2018GQ0106237,11993,1,7313,68,0,,2,6.0,4.0,,0
2018GQ0106347,11994,1,7303,23,0,1.0,2,1.0,4.0,32.0,1
2018GQ0106558,11995,1,7315,18,15,,2,6.0,4.0,,0
2018GQ0106581,11996,1,7313,74,0,,2,6.0,4.0,,0
2018GQ0106603,11997,1,7309,94,0,,1,6.0,2.0,,0
2018GQ0106632,11998,1,7301,21,0,5.0,1,4.0,1.0,50.0,0
2018GQ0106747,11999,1,7301,21,0,5.0,1,4.0,1.0,50.0,0
2018GQ0107139,12000,1,7310,20,0,5.0,1,4.0,1.0,70.0,0
2018GQ0107168,12001,1,7312,47,0,5.0,1,6.0,2.0,50.0,0
2018GQ0107266,12002,1,7320,68,0,,1,6.0,4.0,,0
2018GQ0107410,12003,1,7307,20,0,,2,6.0,4.0,,0
2018GQ0107430,12004,1,7313,22,0,1.0,2,6.0,4.0,,0
2018GQ0107566,12005,1,7305,20,15,,1,6.0,4.0,,0
2018GQ0107655,12006,1,7310,64,0,,1,6.0,2.0,,0
2018GQ0107685,12007,1,7319,38,0,,1,6.0,4.0,,0
2018GQ0107691,12008,1,7317,18,15,,2,6.0,4.0,,0
2018GQ0108061,12009,1,7301,19,0,5.0,1,4.0,1.0,50.0,0
2018GQ0108124,12010,1,7305,21,15,,2,6.0,4.0,,0
2018GQ0108265,12011,1,7322,23,0,,1,6.0,4.0,,0
2018GQ0108302,12012,1,7315,19,15,,2,6.0,4.0,,0
2018GQ0108356,12013,1,7306,33,0,,1,6.0,4.0,,0
2018GQ0108441,12014,1,7313,68,0,,1,6.0,2.0,,0
2018GQ0108557,12015,1,7310,27,0,5.0,1,4.0,1.0,92.0,0
2018GQ0108610,12016,1,7304,83,0,,2,6.0,4.0,,0
2018GQ0108828,12017,1,7317,18,15,1.0,2,1.0,4.0,15.0,1
2018GQ0108846,12018,1,7301,94,0,,2,6.0,4.0,,0
2018GQ0108979,12019,1,7322,49,0,,1,6.0,4.0,,0
2018GQ0109332,12020,1,7317,19,15,1.0,1,6.0,4.0,20.0,0
2018GQ0109365,12021,1,7315,19,15,1.0,1,6.0,4.0,25.0,0
2018GQ0109489,12022,1,7316,36,0,,2,6.0,4.0,,0
2018GQ0109503,12023,1,7303,51,0,1.0,1,6.0,2.0,,0
2018GQ0109535,12024,1,7316,49,0,,1,6.0,4.0,,0
2018GQ0109576,12025,1,7315,21,15,1.0,2,6.0,4.0,20.0,0
2018GQ0109741,12026,1,7322,40,0,,1,6.0,4.0,,0
2018GQ0109783,12027,1,7301,31,0,5.0,1,4.0,1.0,50.0,0
2018GQ0110060,12028,1,7310,22,0,5.0,1,4.0,1.0,99.0,0
2018GQ0110092,12029,1,7316,22,0,5.0,1,4.0,1.0,70.0,0
2018GQ0110132,12030,1,7312,20,0,5.0,1,4.0,1.0,60.0,0
2018GQ0110158,12031,1,7317,18,15,,2,6.0,4.0,,0
2018GQ0110220,12032,1,7310,22,0,5.0,1,4.0,1.0,72.0,0
2018GQ0110238,12033,1,7301,23,0,5.0,2,4.0,1.0,50.0,0
2018GQ0110666,12034,1,7310,26,0,5.0,1,4.0,1.0,74.0,0
2018GQ0110902,12035,1,7314,58,0,,1,6.0,2.0,,0
2018GQ0110945,12036,1,7315,18,15,,2,6.0,4.0,,0
2018GQ0111010,12037,1,7301,21,0,5.0,1,4.0,1.0,60.0,0
2018GQ0111270,12038,1,7310,41,0,5.0,1,4.0,1.0,75.0,0
2018GQ0111463,12039,1,7301,18,0,5.0,1,4.0,1.0,70.0,0
2018GQ0111604,12040,1,7309,84,0,,1,6.0,3.0,,0
2018GQ0111622,12041,1,7301,21,0,5.0,1,4.0,1.0,60.0,0
2018GQ0111686,12042,1,7316,31,0,5.0,1,4.0,1.0,55.0,0
2018GQ0111794,12043,1,7316,20,0,5.0,2,4.0,1.0,60.0,0
2018GQ0111795,12044,1,7321,78,0,,1,6.0,2.0,,0
2018GQ0111819,12045,1,7301,20,0,5.0,1,4.0,1.0,60.0,0
2018GQ0111860,12046,1,7313,34,0,1.0,2,6.0,4.0,40.0,0
2018GQ0111876,12047,1,7315,20,15,1.0,1,6.0,4.0,5.0,0
2018GQ0111960,12048,1,7306,94,0,,2,6.0,4.0,,0
2018GQ0111982,12049,1,7322,39,0,,1,6.0,4.0,,0
2018GQ0112012,12050,1,7322,48,0,,1,6.0,4.0,,0
2018GQ0112099,12051,1,7301,21,0,5.0,1,4.0,1.0,50.0,0
2018GQ0112114,12052,1,7301,21,0,5.0,1,4.0,1.0,45.0,0
2018GQ0112118,12053,1,7316,49,0,,2,6.0,4.0,,0
2018GQ0112178,12054,1,7310,23,0,5.0,1,4.0,1.0,50.0,0
2018GQ0112279,12055,1,7301,22,0,5.0,1,4.0,1.0,45.0,0
2018GQ0112551,12056,1,7313,49,0,,1,6.0,4.0,,0
2018GQ0113218,12057,1,7301,19,0,5.0,1,4.0,1.0,40.0,0
2018GQ0113380,12058,1,7301,24,0,5.0,1,4.0,1.0,50.0,0
2018GQ0113513,12059,1,7321,51,0,5.0,1,4.0,1.0,95.0,0
2018GQ0113531,12060,1,7316,29,0,,1,6.0,4.0,,0
2018GQ0113606,12061,1,7313,35,0,1.0,2,6.0,4.0,40.0,0
2018GQ0113625,12062,1,7301,24,0,5.0,1,4.0,1.0,50.0,0
2018GQ0113754,12063,1,7303,62,0,,2,6.0,4.0,,0
2018GQ0113908,12064,1,7321,20,0,5.0,1,4.0,1.0,60.0,0
2018GQ0113958,12065,1,7317,18,15,,2,6.0,4.0,,0
2018GQ0114186,12066,1,7322,40,0,,1,6.0,4.0,,0
2018GQ0114336,12067,1,7303,29,0,,2,6.0,4.0,,0
2018GQ0114499,12068,1,7316,48,0,1.0,1,6.0,4.0,,0
2018GQ0114527,12069,1,7310,18,0,1.0,1,6.0,2.0,20.0,0
2018GQ0114763,12070,1,7316,19,0,5.0,2,4.0,1.0,65.0,0
2018GQ0114789,12071,1,7310,19,15,,2,6.0,4.0,,0
2018GQ0114922,12072,1,7301,19,0,5.0,1,4.0,1.0,40.0,0
2018GQ0114999,12073,1,7312,26,0,5.0,1,4.0,1.0,80.0,0
2018GQ0115281,12074,1,7322,27,0,,1,6.0,4.0,,0
2018GQ0115414,12075,1,7319,35,0,1.0,1,6.0,4.0,40.0,0
2018GQ0115505,12076,1,7301,20,0,5.0,1,4.0,1.0,45.0,0
2018GQ0115527,12077,1,7301,19,0,5.0,1,4.0,1.0,55.0,0
2018GQ0115590,12078,1,7310,20,0,5.0,1,4.0,1.0,45.0,0
2018GQ0115637,12079,1,7315,19,15,1.0,2,6.0,4.0,20.0,0
2018GQ0115698,12080,1,7301,20,0,5.0,1,4.0,1.0,50.0,0
2018GQ0115702,12081,1,7315,20,15,2.0,2,6.0,4.0,10.0,0
2018GQ0115829,12082,1,7313,94,0,,2,6.0,4.0,,0
2018GQ0116027,12083,1,7315,19,15,2.0,1,6.0,4.0,4.0,0
2018GQ0116051,12084,1,7310,68,0,,1,6.0,2.0,,0
2018GQ0116272,12085,1,7312,22,0,5.0,1,4.0,1.0,60.0,0
2018GQ0116323,12086,1,7310,64,0,,1,6.0,4.0,,0
2018GQ0116346,12087,1,7319,56,0,6.0,1,6.0,4.0,40.0,0
2018GQ0116416,12088,1,7310,65,0,,2,6.0,4.0,,0
2018GQ0116429,12089,1,7321,55,0,2.0,2,6.0,4.0,,0
2018GQ0116498,12090,1,7313,27,0,1.0,2,6.0,4.0,,0
2018GQ0116506,12091,1,7303,31,0,,1,6.0,4.0,,0
2018GQ0116776,12092,1,7322,27,0,,1,6.0,4.0,,0
2018GQ0116932,12093,1,7312,21,0,5.0,1,4.0,1.0,55.0,0
2018GQ0116934,12094,1,7316,38,0,5.0,1,4.0,1.0,80.0,0
2018GQ0117270,12095,1,7315,19,15,1.0,2,6.0,4.0,40.0,0
2018GQ0117286,12096,1,7313,66,0,,1,6.0,4.0,,0
2018GQ0117354,12097,1,7316,21,0,5.0,1,4.0,1.0,70.0,0
2018GQ0117357,12098,1,7313,31,0,1.0,2,6.0,4.0,,0
2018GQ0117576,12099,1,7316,66,0,6.0,2,6.0,4.0,5.0,0
2018GQ0117601,12100,1,7320,83,13,,1,6.0,4.0,,0
2018GQ0117656,12101,1,7318,26,0,1.0,2,1.0,4.0,20.0,1
2018GQ0117717,12102,1,7301,18,0,5.0,1,4.0,1.0,50.0,0
2018GQ0117889,12103,1,7319,44,0,6.0,1,6.0,4.0,,0
2018GQ0117902,12104,1,7301,23,0,5.0,1,4.0,1.0,50.0,0
2018GQ0117931,12105,1,7310,19,0,5.0,1,4.0,1.0,70.0,0
2018GQ0117958,12106,1,7307,67,0,,2,6.0,4.0,,0
2018GQ0117993,12107,1,7316,41,0,1.0,1,6.0,4.0,40.0,0
2018GQ0118003,12108,1,7310,63,0,,1,6.0,4.0,,0
2018GQ0118037,12109,1,7313,63,0,,2,6.0,4.0,,0
2018GQ0118128,12110,1,7316,71,0,,2,6.0,4.0,,0
2018GQ0118169,12111,1,7307,52,0,5.0,1,6.0,4.0,38.0,0
2018GQ0118175,12112,1,7307,76,0,,2,6.0,4.0,,0
2018GQ0118485,12113,1,7301,29,0,5.0,1,4.0,1.0,55.0,0
2018GQ0118526,12114,1,7301,19,0,5.0,1,4.0,1.0,55.0,0
2018GQ0118595,12115,1,7301,18,14,5.0,1,4.0,1.0,81.0,0
2018GQ0118601,12116,1,7310,19,15,,1,6.0,4.0,,0
2018GQ0118650,12117,1,7310,48,0,1.0,1,1.0,4.0,40.0,1
2018GQ0118809,12118,1,7313,77,0,,2,6.0,4.0,,0
2018GQ0118866,12119,1,7315,19,15,1.0,2,2.0,4.0,12.0,1
2018GQ0118922,12120,1,7319,56,0,1.0,1,6.0,4.0,,0
2018GQ0118945,12121,1,7305,56,0,,1,6.0,2.0,,0
2018GQ0118969,12122,1,7310,22,0,5.0,1,4.0,1.0,30.0,0
2018GQ0118971,12123,1,7319,69,0,,2,6.0,4.0,,0
2018GQ0119043,12124,1,7315,19,15,,2,6.0,4.0,,0
2018GQ0119045,12125,1,7316,28,0,5.0,1,4.0,1.0,82.0,0
2018GQ0119105,12126,1,7320,31,0,,1,6.0,4.0,,0
2018GQ0119672,12127,1,7304,77,0,,2,6.0,4.0,,0
2018GQ0119760,12128,1,7315,19,15,,2,6.0,4.0,,0
2018GQ0119955,12129,1,7310,22,0,5.0,2,4.0,1.0,85.0,0
2018GQ0120027,12130,1,7301,20,0,5.0,1,4.0,1.0,53.0,0
2018GQ0120097,12131,1,7317,64,0,,1,6.0,4.0,,0
2018GQ0120099,12132,1,7310,22,15,5.0,2,4.0,1.0,50.0,0
2018GQ0120281,12133,1,7315,19,15,4.0,1,1.0,4.0,30.0,1
2018GQ0120305,12134,1,7317,18,15,1.0,1,6.0,4.0,,0
2018GQ0120468,12135,1,7310,21,0,5.0,1,4.0,1.0,60.0,0
2018GQ0120563,12136,1,7322,56,0,,1,6.0,2.0,,0
2018GQ0120569,12137,1,7322,56,0,,1,6.0,2.0,,0
2018GQ0120630,12138,1,7316,22,15,4.0,1,6.0,4.0,20.0,0
2018GQ0120660,12139,1,7310,21,0,5.0,1,4.0,1.0,62.0,0
2018GQ0120710,12140,1,7315,68,0,,2,6.0,4.0,,0
2018GQ0120919,12141,1,7316,21,0,5.0,1,4.0,1.0,62.0,0
2018GQ0120950,12142,1,7321,31,0,1.0,1,6.0,4.0,40.0,0
2018GQ0121107,12143,1,7318,17,13,,1,6.0,4.0,,0
