HHID,SPORDER,PUMA,AGEP,SCHG,COW,SEX,ESR,MIL,WKHP
9715,1,7317,67,,,2,6.0,4.0,
9715,2,7317,36,,9.0,2,3.0,4.0,
9715,3,7317,5,1.0,,1,,,
9715,4,7317,3,,,2,,,
9716,1,7309,44,,3.0,2,1.0,4.0,40.0
9716,2,7309,47,,3.0,2,1.0,4.0,40.0
9716,3,7309,16,12.0,1.0,1,6.0,,8.0
9716,4,7309,12,9.0,,1,,,
9717,1,7318,81,,3.0,1,1.0,3.0,20.0
9718,1,7322,53,,1.0,1,6.0,2.0,
9719,1,7314,67,,1.0,1,1.0,4.0,22.0
9720,1,7309,41,,1.0,2,3.0,4.0,
9720,2,7309,39,,7.0,1,6.0,4.0,50.0
9720,3,7309,4,1.0,,2,,,
9720,4,7309,2,,,2,,,
9720,5,7309,23,15.0,1.0,2,6.0,4.0,
9720,6,7309,23,,1.0,1,1.0,4.0,25.0
9721,1,7306,69,,1.0,2,6.0,4.0,40.0
9721,2,7306,69,,,1,6.0,2.0,
9721,3,7306,53,,,1,6.0,4.0,
9721,4,7306,37,,1.0,1,1.0,4.0,40.0
9722,1,7310,70,,4.0,1,1.0,4.0,55.0
9722,2,7310,70,,4.0,2,1.0,4.0,40.0
9722,3,7310,34,15.0,1.0,2,3.0,4.0,20.0
9722,4,7310,3,1.0,,1,,,
9723,1,7313,32,,1.0,2,1.0,4.0,44.0
9723,2,7313,35,,5.0,1,4.0,1.0,35.0
9723,3,7313,13,10.0,,2,,,
9723,4,7313,9,6.0,,2,,,
9723,5,7313,7,3.0,,2,,,
9723,6,7313,5,2.0,,1,,,
9724,1,7310,38,,6.0,1,1.0,4.0,30.0
9725,1,7310,33,,1.0,1,1.0,4.0,25.0
9725,2,7310,36,,1.0,1,1.0,4.0,42.0
9726,1,7320,46,,5.0,1,1.0,4.0,40.0
9726,2,7320,45,,,1,6.0,4.0,
9726,3,7320,69,,,2,6.0,4.0,
9727,1,7316,28,,1.0,1,1.0,4.0,40.0
9727,2,7316,27,16.0,2.0,2,1.0,4.0,20.0
9728,1,7304,57,,1.0,2,6.0,2.0,
9728,2,7304,70,,1.0,1,6.0,2.0,
9728,3,7304,24,,1.0,2,1.0,4.0,24.0
9728,4,7304,26,,1.0,1,1.0,4.0,40.0
9729,1,7317,68,,,1,6.0,4.0,
9729,2,7317,63,,,1,6.0,4.0,
9730,1,7305,90,,,2,6.0,4.0,
9731,1,7316,31,,2.0,2,1.0,4.0,48.0
9732,1,7309,57,,7.0,1,1.0,4.0,32.0
9732,2,7309,43,,1.0,2,1.0,4.0,32.0
9732,3,7309,4,1.0,,1,,,
9732,4,7309,0,,,2,,,
9733,1,7322,30,,7.0,2,1.0,4.0,50.0
9733,2,7322,38,,7.0,1,1.0,4.0,50.0
9733,3,7322,0,,,1,,,
9733,4,7322,16,13.0,,2,6.0,,
9734,1,7305,70,,6.0,2,6.0,4.0,
9735,1,7317,48,,1.0,2,1.0,4.0,40.0
9735,2,7317,16,13.0,,2,6.0,,
9736,1,7318,66,,,2,6.0,4.0,
9736,2,7318,48,,,2,6.0,4.0,
9736,3,7318,26,15.0,2.0,2,1.0,4.0,52.0
9736,4,7318,21,15.0,,2,6.0,4.0,
9737,1,7321,64,,,2,6.0,4.0,
9737,2,7321,48,,1.0,2,1.0,4.0,90.0
9737,3,7321,62,,,1,6.0,4.0,
9738,1,7312,66,,1.0,2,1.0,4.0,8.0
9738,2,7312,64,,,1,6.0,4.0,
9738,3,7312,39,,1.0,2,6.0,4.0,1.0
9738,4,7312,6,2.0,,2,,,
9738,5,7312,36,,1.0,1,1.0,4.0,8.0
9739,1,7310,74,,,2,6.0,4.0,
9740,1,7314,57,,1.0,1,1.0,4.0,45.0
9740,2,7314,52,,1.0,2,1.0,4.0,50.0
9741,1,7310,35,,1.0,2,1.0,4.0,40.0
9741,2,7310,35,,1.0,1,1.0,4.0,40.0
9741,3,7310,6,3.0,,2,,,
9741,4,7310,3,,,1,,,
9742,1,7311,52,,,1,6.0,4.0,
9742,2,7311,38,,1.0,2,1.0,4.0,40.0
9743,1,7310,86,,4.0,1,1.0,4.0,8.0
9743,2,7310,87,,,2,6.0,4.0,
9744,1,7310,34,,1.0,1,1.0,4.0,40.0
9744,2,7310,39,,1.0,2,1.0,4.0,40.0
9744,3,7310,4,1.0,,2,,,
9744,4,7310,2,,,2,,,
9745,1,7318,88,,,2,6.0,4.0,
9746,1,7318,34,,,2,6.0,4.0,
9746,2,7318,15,10.0,,1,,,
9746,3,7318,12,8.0,,1,,,
9746,4,7318,39,,3.0,2,1.0,4.0,25.0
9747,1,7317,60,,1.0,1,1.0,4.0,40.0
9747,2,7317,59,,2.0,2,1.0,4.0,8.0
9747,3,7317,26,,1.0,1,1.0,4.0,20.0
9748,1,7316,61,,,1,6.0,4.0,
9749,1,7318,77,,,1,6.0,2.0,
9750,1,7312,57,,8.0,2,1.0,4.0,15.0
9750,2,7312,51,,6.0,1,6.0,4.0,40.0
9751,1,7310,65,,7.0,1,1.0,4.0,20.0
9751,2,7310,61,,,2,6.0,4.0,
9752,1,7312,22,,1.0,2,1.0,4.0,40.0
9753,1,7303,49,,1.0,1,1.0,4.0,40.0
9753,2,7303,47,,1.0,2,1.0,4.0,36.0
9753,3,7303,22,,1.0,2,3.0,4.0,
9753,4,7303,0,,,1,,,
9754,1,7308,52,,6.0,1,1.0,4.0,40.0
9754,2,7308,50,,1.0,2,1.0,2.0,50.0
9755,1,7317,25,,1.0,1,1.0,4.0,40.0
9755,2,7317,24,,1.0,2,1.0,4.0,8.0
9755,3,7317,5,,,1,,,
9755,4,7317,4,,,1,,,
9755,5,7317,1,,,2,,,
9756,1,7301,42,,1.0,1,1.0,2.0,45.0
9756,2,7301,34,,1.0,2,1.0,4.0,36.0
9756,3,7301,6,3.0,,1,,,
9756,4,7301,3,,,1,,,
9757,1,7314,29,,1.0,1,1.0,4.0,40.0
9757,2,7314,27,,1.0,2,1.0,4.0,40.0
9758,1,7313,35,,1.0,1,1.0,4.0,40.0
9758,2,7313,29,,1.0,2,6.0,4.0,
9758,3,7313,3,1.0,,2,,,
9758,4,7313,1,,,2,,,
9759,1,7303,72,,,1,6.0,4.0,
9759,2,7303,69,,1.0,2,1.0,4.0,30.0
9760,1,7301,40,,6.0,1,1.0,4.0,40.0
9760,2,7301,33,,1.0,2,1.0,4.0,40.0
9761,1,7314,34,,5.0,1,4.0,1.0,55.0
9762,1,7303,50,,7.0,1,1.0,4.0,35.0
9762,2,7303,48,,,2,6.0,4.0,
9762,3,7303,18,15.0,1.0,1,1.0,4.0,20.0
9762,4,7303,16,12.0,,2,6.0,,
9762,5,7303,13,10.0,,2,,,
9763,1,7316,67,,7.0,2,1.0,4.0,65.0
9764,1,7306,41,,1.0,1,1.0,4.0,40.0
9764,2,7306,33,15.0,,2,6.0,4.0,
9764,3,7306,1,,,2,,,
9764,4,7306,2,,,1,,,
9765,1,7303,46,,1.0,1,1.0,4.0,45.0
9765,2,7303,53,,1.0,1,1.0,4.0,30.0
9765,3,7303,75,,,2,6.0,4.0,
9766,1,7310,40,16.0,6.0,1,1.0,4.0,20.0
9766,2,7310,9,6.0,,1,,,
9766,3,7310,2,,,2,,,
9767,1,7306,50,,1.0,1,1.0,4.0,40.0
9767,2,7306,44,,1.0,2,1.0,4.0,30.0
9767,3,7306,19,15.0,,2,6.0,4.0,
9767,4,7306,15,13.0,,2,,,
9767,5,7306,10,7.0,,2,,,
9767,6,7306,5,2.0,,1,,,
9767,7,7306,5,1.0,,2,,,
9768,1,7307,66,,,2,6.0,4.0,
9768,2,7307,70,,,2,6.0,4.0,
9769,1,7316,86,,,1,6.0,4.0,
9769,2,7316,87,,,2,6.0,4.0,
9770,1,7307,29,,1.0,2,1.0,4.0,40.0
9770,2,7307,29,15.0,1.0,1,1.0,4.0,50.0
9771,1,7304,64,,1.0,2,1.0,4.0,40.0
9772,1,7317,38,,5.0,1,1.0,4.0,45.0
9772,2,7317,34,,1.0,2,1.0,4.0,23.0
9772,3,7317,0,,,2,,,
9773,1,7310,71,,,2,6.0,4.0,
9773,2,7310,68,,,1,6.0,4.0,
9774,1,7316,58,,1.0,1,1.0,4.0,40.0
9774,2,7316,57,,1.0,2,1.0,4.0,51.0
9775,1,7314,54,,1.0,2,1.0,4.0,35.0
9775,2,7314,26,15.0,1.0,1,1.0,4.0,22.0
9775,3,7314,23,,1.0,2,1.0,4.0,25.0
9776,1,7317,43,,2.0,1,1.0,4.0,40.0
9776,2,7317,40,,1.0,2,1.0,4.0,30.0
9776,3,7317,10,7.0,,2,,,
9776,4,7317,3,1.0,,2,,,
9777,1,7311,59,,4.0,2,1.0,4.0,50.0
9777,2,7311,83,,,2,6.0,4.0,
9778,1,7308,76,,6.0,1,6.0,2.0,6.0
9779,1,7309,35,,1.0,2,1.0,4.0,40.0
9779,2,7309,35,,1.0,1,1.0,4.0,9.0
9779,3,7309,1,,,2,,,
9780,1,7311,33,,2.0,2,1.0,4.0,40.0
9780,2,7311,32,,1.0,1,1.0,4.0,50.0
9781,1,7302,21,,5.0,2,4.0,1.0,40.0
9781,2,7302,20,,5.0,1,4.0,1.0,40.0
9782,1,7321,75,,,1,6.0,4.0,
9782,2,7321,54,,,1,6.0,4.0,
9782,3,7321,29,,7.0,2,1.0,4.0,40.0
9782,4,7321,9,5.0,,2,,,
9782,5,7321,29,,1.0,1,1.0,4.0,40.0
9782,6,7321,2,,,1,,,
9783,1,7302,58,,1.0,1,1.0,4.0,40.0
9783,2,7302,14,,,1,,,
9784,1,7316,28,,2.0,2,1.0,4.0,40.0
9784,2,7316,27,,2.0,2,1.0,4.0,40.0
9785,1,7305,26,,1.0,1,1.0,4.0,40.0
9785,2,7305,28,,1.0,2,1.0,4.0,40.0
9786,1,7305,83,,,2,6.0,4.0,
9787,1,7305,66,,,2,6.0,4.0,
9787,2,7305,72,,6.0,1,1.0,2.0,20.0
9787,3,7305,51,,1.0,1,3.0,2.0,40.0
9787,4,7305,47,15.0,1.0,2,6.0,4.0,
9787,5,7305,21,,1.0,1,1.0,4.0,40.0
9787,6,7305,21,,1.0,1,1.0,4.0,30.0
9788,1,7322,56,,1.0,2,1.0,4.0,25.0
9788,2,7322,26,,9.0,2,3.0,4.0,
9789,1,7322,42,,1.0,1,1.0,4.0,45.0
9789,2,7322,45,,,2,6.0,4.0,
9789,3,7322,15,12.0,,2,,,
9789,4,7322,12,9.0,,2,,,
9789,5,7322,35,,1.0,1,1.0,4.0,40.0
9790,1,7311,66,,,1,6.0,4.0,
9790,2,7311,64,,1.0,2,1.0,4.0,15.0
9790,3,7311,40,,1.0,2,1.0,4.0,20.0
9791,1,7301,48,,7.0,2,1.0,4.0,56.0
9791,2,7301,59,,1.0,1,1.0,4.0,40.0
9791,3,7301,26,,1.0,1,1.0,4.0,40.0
9791,4,7301,25,15.0,1.0,2,1.0,4.0,40.0
9792,1,7311,47,,1.0,1,1.0,4.0,50.0
9793,1,7314,32,,5.0,1,1.0,2.0,40.0
9793,2,7314,32,,1.0,2,1.0,4.0,40.0
9794,1,7314,46,,7.0,1,1.0,4.0,50.0
9794,2,7314,34,,1.0,2,1.0,4.0,50.0
9795,1,7311,59,15.0,1.0,1,1.0,4.0,40.0
9795,2,7311,54,16.0,5.0,2,1.0,4.0,40.0
9796,1,7305,48,,1.0,2,1.0,4.0,50.0
9797,1,7310,29,,2.0,2,1.0,4.0,40.0
9797,2,7310,30,,3.0,1,1.0,4.0,43.0
9798,1,7319,75,,,1,6.0,2.0,
9798,2,7319,72,,,2,6.0,4.0,
9799,1,7307,66,,1.0,1,6.0,2.0,
9799,2,7307,66,,,2,6.0,4.0,
9800,1,7312,48,,6.0,1,1.0,4.0,40.0
9801,1,7301,41,,1.0,1,1.0,4.0,45.0
9801,2,7301,46,,1.0,2,6.0,4.0,
9801,3,7301,16,12.0,,1,6.0,,
9801,4,7301,13,10.0,,1,,,
9802,1,7320,47,,5.0,2,4.0,1.0,50.0
9802,2,7320,48,15.0,1.0,1,1.0,2.0,40.0
9802,3,7320,69,,,2,6.0,4.0,
9803,1,7310,86,,,2,6.0,4.0,
9804,1,7313,63,,,2,6.0,4.0,
9804,2,7313,65,,,1,6.0,4.0,
9805,1,7308,62,,5.0,1,6.0,4.0,40.0
9805,2,7308,57,,5.0,2,6.0,4.0,40.0
9806,1,7309,74,,,1,6.0,4.0,
9807,1,7316,26,,1.0,2,3.0,4.0,40.0
9807,2,7316,29,,1.0,1,1.0,4.0,65.0
9808,1,7307,39,,1.0,1,1.0,2.0,60.0
9808,2,7307,39,,1.0,2,1.0,4.0,42.0
9808,3,7307,11,7.0,,1,,,
9808,4,7307,9,6.0,,1,,,
9808,5,7307,7,4.0,,2,,,
9808,6,7307,15,12.0,,1,,,
9809,1,7317,57,,2.0,1,1.0,2.0,40.0
9809,2,7317,74,,,2,6.0,4.0,
9810,1,7319,65,,1.0,1,1.0,4.0,40.0
9810,2,7319,63,,1.0,2,1.0,4.0,24.0
9810,3,7319,37,,1.0,2,3.0,4.0,
9811,1,7316,43,,1.0,1,1.0,4.0,23.0
9812,1,7321,40,,1.0,1,1.0,4.0,40.0
9812,2,7321,39,,,2,6.0,4.0,
9812,3,7321,16,13.0,,2,6.0,,
9812,4,7321,11,9.0,,1,,,
9813,1,7308,65,,3.0,1,1.0,4.0,40.0
9813,2,7308,60,,,2,6.0,4.0,
9813,3,7308,26,16.0,2.0,2,3.0,4.0,40.0
9813,4,7308,21,15.0,6.0,1,3.0,4.0,8.0
9814,1,7309,71,,7.0,1,1.0,2.0,12.0
9814,2,7309,72,,7.0,2,6.0,4.0,
9815,1,7308,62,,5.0,1,6.0,2.0,40.0
9815,2,7308,61,,1.0,2,1.0,4.0,40.0
9816,1,7308,79,,3.0,1,1.0,2.0,1.0
9816,2,7308,78,,,2,6.0,4.0,
9816,3,7308,55,,,2,6.0,4.0,
9816,4,7308,20,15.0,7.0,2,1.0,4.0,20.0
9817,1,7320,50,,6.0,1,1.0,4.0,40.0
9817,2,7320,50,,3.0,2,1.0,4.0,40.0
9817,3,7320,22,,1.0,2,1.0,4.0,15.0
9817,4,7320,18,14.0,,2,6.0,4.0,
9817,5,7320,15,12.0,,2,,,
9817,6,7320,90,,,2,6.0,4.0,
9818,1,7306,64,,1.0,1,1.0,4.0,40.0
9818,2,7306,57,,,2,6.0,4.0,
9818,3,7306,18,13.0,,1,6.0,4.0,
9818,4,7306,23,,1.0,2,1.0,4.0,42.0
9819,1,7307,87,,,1,6.0,2.0,
9819,2,7307,77,,,2,6.0,4.0,
9820,1,7309,56,,1.0,1,1.0,4.0,50.0
9820,2,7309,58,,,2,6.0,4.0,
9820,3,7309,16,12.0,,1,6.0,,
9821,1,7314,35,,1.0,1,1.0,2.0,40.0
9821,2,7314,34,,1.0,2,1.0,4.0,40.0
9821,3,7314,1,,,2,,,
9822,1,7318,47,16.0,1.0,2,1.0,4.0,15.0
9822,2,7318,27,15.0,2.0,1,1.0,4.0,3.0
9822,3,7318,7,4.0,,2,,,
9823,1,7303,37,,5.0,2,4.0,1.0,50.0
9824,1,7309,34,,5.0,1,4.0,1.0,40.0
9824,2,7309,31,,3.0,2,1.0,4.0,50.0
9825,1,7318,31,,1.0,1,1.0,2.0,40.0
9826,1,7311,64,,,2,6.0,4.0,
9826,2,7311,65,,6.0,1,1.0,4.0,6.0
9827,1,7309,62,,,2,6.0,4.0,
9828,1,7319,88,,1.0,1,6.0,2.0,
9828,2,7319,83,,,2,6.0,4.0,
9828,3,7319,53,,,1,6.0,4.0,
9828,4,7319,70,,,2,6.0,4.0,
9829,1,7312,29,,4.0,1,1.0,4.0,60.0
9830,1,7306,69,,6.0,2,1.0,4.0,48.0
9830,2,7306,69,,,1,6.0,2.0,
9830,3,7306,37,,1.0,2,1.0,4.0,40.0
9830,4,7306,46,,1.0,1,1.0,2.0,40.0
9831,1,7317,73,,,2,6.0,4.0,
9832,1,7322,40,,1.0,1,1.0,4.0,90.0
9832,2,7322,40,,3.0,2,1.0,4.0,22.0
9832,3,7322,5,2.0,,1,,,
9832,4,7322,1,,,2,,,
9833,1,7305,42,,6.0,2,1.0,4.0,36.0
9833,2,7305,43,,1.0,1,1.0,4.0,40.0
9833,3,7305,15,11.0,,1,,,
9833,4,7305,68,,,2,6.0,4.0,
9834,1,7321,56,,9.0,2,3.0,4.0,
9835,1,7314,45,,6.0,1,1.0,4.0,40.0
9835,2,7314,48,,1.0,1,1.0,4.0,48.0
9836,1,7309,29,,1.0,2,1.0,4.0,40.0
9836,2,7309,32,,2.0,2,1.0,4.0,52.0
9837,1,7321,39,,1.0,1,1.0,4.0,80.0
9837,2,7321,38,,1.0,2,1.0,4.0,30.0
9837,3,7321,3,1.0,,2,,,
9838,1,7318,42,,6.0,2,1.0,4.0,33.0
9838,2,7318,18,,1.0,2,1.0,4.0,30.0
9838,3,7318,15,12.0,,2,,,
9839,1,7303,21,,,1,6.0,4.0,
9840,1,7309,44,,6.0,2,3.0,4.0,20.0
9840,2,7309,49,,1.0,1,1.0,4.0,40.0
9840,3,7309,10,,,2,,,
9840,4,7309,8,,,1,,,
9841,1,7313,60,,2.0,2,6.0,4.0,
9841,2,7313,65,,1.0,1,1.0,2.0,40.0
9841,3,7313,27,,1.0,1,1.0,4.0,9.0
9842,1,7313,80,,,2,6.0,4.0,
9843,1,7309,53,,7.0,2,1.0,4.0,20.0
9843,2,7309,53,,5.0,1,1.0,4.0,40.0
9843,3,7309,17,13.0,1.0,2,1.0,4.0,8.0
9844,1,7304,63,,,2,6.0,4.0,
9845,1,7309,46,,1.0,2,1.0,4.0,40.0
9845,2,7309,14,11.0,,1,,,
9845,3,7309,12,9.0,,1,,,
9846,1,7314,43,,6.0,2,1.0,4.0,40.0
9846,2,7314,67,,6.0,2,1.0,4.0,40.0
9847,1,7308,57,,1.0,1,6.0,4.0,
9847,2,7308,57,,1.0,2,1.0,4.0,32.0
9847,3,7308,8,4.0,,1,,,
9848,1,7316,30,,5.0,2,1.0,2.0,80.0
9849,1,7322,74,,,1,6.0,4.0,
9849,2,7322,71,,,2,6.0,4.0,
9850,1,7311,56,,6.0,2,1.0,4.0,40.0
9850,2,7311,57,,2.0,1,1.0,4.0,40.0
9850,3,7311,13,9.0,,1,,,
9851,1,7319,86,,,2,6.0,4.0,
9852,1,7321,68,,3.0,1,6.0,4.0,
9853,1,7309,47,,1.0,2,1.0,4.0,26.0
9853,2,7309,52,,1.0,1,1.0,4.0,40.0
9853,3,7309,13,9.0,,2,,,
9853,4,7309,11,8.0,,2,,,
9854,1,7301,38,,1.0,2,1.0,4.0,45.0
9854,2,7301,32,,1.0,1,1.0,4.0,40.0
9855,1,7315,60,,5.0,2,1.0,4.0,20.0
9855,2,7315,69,,,1,6.0,4.0,
9856,1,7321,58,,3.0,2,1.0,4.0,40.0
9857,1,7316,82,,,2,6.0,4.0,
9857,2,7316,49,,1.0,2,1.0,4.0,37.0
9857,3,7316,48,,1.0,1,1.0,4.0,40.0
9857,4,7316,29,,1.0,2,1.0,4.0,35.0
9857,5,7316,26,,1.0,1,1.0,4.0,5.0
9857,6,7316,13,10.0,,1,,,
9857,7,7316,11,8.0,,2,,,
9857,8,7316,54,,3.0,2,1.0,4.0,10.0
9858,1,7311,37,,5.0,1,4.0,1.0,80.0
9858,2,7311,38,,1.0,2,1.0,4.0,60.0
9858,3,7311,8,5.0,,2,,,
9858,4,7311,6,2.0,,1,,,
9859,1,7312,52,,1.0,2,6.0,4.0,
9860,1,7301,73,,,2,6.0,4.0,
9860,2,7301,78,,,1,6.0,4.0,
9861,1,7318,45,,1.0,2,1.0,4.0,40.0
9861,2,7318,47,,,2,6.0,4.0,
9861,3,7318,72,,,2,6.0,4.0,
9861,4,7318,71,,,1,6.0,4.0,
9861,5,7318,50,,1.0,1,1.0,4.0,40.0
9861,6,7318,23,,1.0,1,6.0,4.0,
9861,7,7318,17,13.0,,1,6.0,4.0,
9861,8,7318,5,1.0,,2,,,
9862,1,7318,67,,,1,6.0,4.0,
9862,2,7318,94,,,2,6.0,4.0,
9863,1,7303,65,,,2,6.0,4.0,
9863,2,7303,70,15.0,,1,6.0,2.0,
9864,1,7317,19,,1.0,2,1.0,4.0,30.0
9864,2,7317,21,,1.0,1,1.0,4.0,45.0
9865,1,7316,55,,3.0,1,1.0,4.0,40.0
9866,1,7321,34,,2.0,2,1.0,4.0,5.0
9866,2,7321,33,,1.0,1,1.0,4.0,40.0
9866,3,7321,11,7.0,,1,,,
9866,4,7321,71,,,2,6.0,4.0,
9867,1,7320,76,,1.0,2,2.0,4.0,40.0
9867,2,7320,34,,1.0,1,3.0,4.0,
9868,1,7322,50,,3.0,2,1.0,4.0,40.0
9869,1,7304,82,,,2,6.0,4.0,
9870,1,7301,54,,1.0,1,3.0,4.0,40.0
9870,2,7301,80,,,2,6.0,4.0,
9870,3,7301,61,,1.0,1,1.0,4.0,40.0
9871,1,7309,68,,5.0,1,6.0,2.0,
9871,2,7309,63,,3.0,2,6.0,4.0,
9871,3,7309,23,15.0,1.0,1,1.0,4.0,18.0
9872,1,7318,33,,1.0,1,1.0,4.0,40.0
9872,2,7318,27,,1.0,2,1.0,4.0,40.0
9872,3,7318,7,3.0,,2,,,
9872,4,7318,7,3.0,,2,,,
9873,1,7310,30,,1.0,2,6.0,4.0,
9873,2,7310,34,,1.0,1,6.0,4.0,
9874,1,7310,54,,7.0,1,1.0,4.0,70.0
9874,2,7310,52,,,2,6.0,4.0,
9875,1,7308,57,,6.0,1,1.0,4.0,65.0
9875,2,7308,56,,6.0,2,1.0,4.0,30.0
9875,3,7308,28,,1.0,2,1.0,4.0,30.0
9876,1,7313,69,,4.0,2,1.0,4.0,40.0
9877,1,7322,62,,1.0,2,1.0,4.0,40.0
9878,1,7315,31,,1.0,2,1.0,4.0,40.0
9878,2,7315,33,,1.0,1,1.0,4.0,40.0
9879,1,7313,68,,6.0,1,1.0,4.0,52.0
9879,2,7313,68,,1.0,2,1.0,4.0,4.0
9879,3,7313,34,,1.0,2,2.0,4.0,30.0
9879,4,7313,84,,,2,6.0,4.0,
9880,1,7321,40,,1.0,2,1.0,4.0,40.0
9880,2,7321,35,,1.0,1,1.0,4.0,40.0
9881,1,7316,36,,2.0,1,1.0,4.0,40.0
9882,1,7314,78,,,1,6.0,4.0,
9882,2,7314,78,,,2,6.0,4.0,
9883,1,7306,76,,6.0,1,6.0,4.0,
9883,2,7306,71,,1.0,2,6.0,4.0,
9884,1,7313,70,,,1,6.0,4.0,
9884,2,7313,59,,,2,6.0,4.0,
9884,3,7313,38,,4.0,2,1.0,4.0,22.0
9884,4,7313,34,,1.0,2,1.0,4.0,20.0
9884,5,7313,26,,1.0,2,3.0,4.0,
9885,1,7316,67,,,2,6.0,4.0,
9885,2,7316,33,15.0,1.0,2,3.0,4.0,36.0
9886,1,7308,58,,3.0,1,1.0,4.0,40.0
9886,2,7308,58,,1.0,2,1.0,4.0,40.0
9887,1,7304,71,,6.0,1,1.0,4.0,20.0
9887,2,7304,68,,,2,6.0,4.0,
9888,1,7306,46,,1.0,2,1.0,4.0,50.0
9888,2,7306,19,,1.0,2,1.0,4.0,40.0
9889,1,7318,78,,6.0,1,6.0,2.0,
9889,2,7318,75,,,2,6.0,4.0,
9890,1,7301,47,,2.0,2,1.0,4.0,60.0
9890,2,7301,52,,1.0,1,1.0,4.0,60.0
9890,3,7301,15,11.0,,1,,,
9890,4,7301,13,10.0,,1,,,
9891,1,7320,32,,2.0,1,1.0,4.0,45.0
9891,2,7320,31,,3.0,2,1.0,4.0,40.0
9891,3,7320,2,,,1,,,
9891,4,7320,2,,,1,,,
9892,1,7316,34,,2.0,2,1.0,4.0,40.0
9893,1,7305,46,,1.0,2,1.0,4.0,40.0
9893,2,7305,44,,1.0,1,1.0,4.0,45.0
9893,3,7305,26,,1.0,2,1.0,4.0,40.0
9893,4,7305,16,13.0,,2,6.0,,
9893,5,7305,13,10.0,,2,,,
9893,6,7305,10,7.0,,2,,,
9894,1,7316,71,,2.0,2,6.0,4.0,
9895,1,7306,47,,1.0,1,1.0,4.0,40.0
9895,2,7306,45,,1.0,2,1.0,4.0,45.0
9895,3,7306,8,5.0,,1,,,
9895,4,7306,6,2.0,,1,,,
9896,1,7306,64,,,2,6.0,4.0,
9896,2,7306,63,,1.0,1,1.0,2.0,27.0
9897,1,7317,62,,5.0,2,6.0,4.0,
9898,1,7314,51,,6.0,1,1.0,4.0,75.0
9898,2,7314,51,,1.0,2,1.0,4.0,30.0
9898,3,7314,17,14.0,2.0,2,6.0,4.0,40.0
9898,4,7314,14,11.0,,1,,,
9899,1,7308,74,,6.0,2,1.0,4.0,7.0
9900,1,7316,66,,,1,6.0,2.0,
9901,1,7312,62,,2.0,2,1.0,4.0,55.0
9902,1,7303,80,,,1,6.0,4.0,
9902,2,7303,76,,,2,6.0,4.0,
9902,3,7303,48,,1.0,1,1.0,4.0,40.0
9902,4,7303,25,,1.0,1,1.0,4.0,36.0
9902,5,7303,16,13.0,,2,6.0,,
9902,6,7303,42,,,2,6.0,4.0,
9903,1,7304,68,,6.0,2,1.0,4.0,5.0
9903,2,7304,77,,6.0,1,1.0,2.0,6.0
9904,1,7312,47,,1.0,2,1.0,4.0,40.0
9904,2,7312,48,,1.0,1,1.0,4.0,40.0
9905,1,7304,68,,1.0,2,1.0,4.0,40.0
9905,2,7304,42,,1.0,2,1.0,4.0,40.0
9906,1,7304,66,,1.0,1,1.0,4.0,40.0
9906,2,7304,59,,1.0,2,1.0,4.0,40.0
9906,3,7304,24,15.0,1.0,1,1.0,4.0,40.0
9907,1,7321,77,,,2,6.0,4.0,
9907,2,7321,52,,1.0,2,1.0,4.0,60.0
9907,3,7321,68,,6.0,1,6.0,2.0,40.0
9908,1,7321,80,,,1,6.0,2.0,
9908,2,7321,66,,,2,6.0,4.0,
9909,1,7309,60,,,2,6.0,4.0,
9910,1,7321,30,,1.0,1,1.0,4.0,32.0
9911,1,7320,50,,5.0,2,1.0,4.0,50.0
9911,2,7320,52,,3.0,2,6.0,4.0,
9911,3,7320,83,,,1,6.0,4.0,
9911,4,7320,77,,,2,6.0,4.0,
9912,1,7311,39,,2.0,2,1.0,4.0,40.0
9912,2,7311,36,,3.0,1,1.0,4.0,40.0
9912,3,7311,18,15.0,1.0,2,1.0,4.0,10.0
9912,4,7311,4,1.0,,2,,,
9912,5,7311,3,1.0,,2,,,
9913,1,7311,24,16.0,1.0,1,6.0,4.0,
9913,2,7311,24,,1.0,2,1.0,4.0,20.0
9913,3,7311,0,,,2,,,
9914,1,7306,60,,2.0,1,1.0,4.0,50.0
9914,2,7306,53,,3.0,2,1.0,4.0,32.0
9914,3,7306,32,,1.0,1,1.0,4.0,40.0
9914,4,7306,25,,8.0,2,2.0,4.0,20.0
9915,1,7307,46,,7.0,1,1.0,4.0,40.0
9915,2,7307,34,,,2,6.0,4.0,
9915,3,7307,13,10.0,,2,,,
9915,4,7307,5,,,1,,,
9915,5,7307,1,,,1,,,
9916,1,7310,52,,3.0,1,1.0,4.0,30.0
9916,2,7310,17,14.0,1.0,2,1.0,4.0,20.0
9917,1,7309,48,,5.0,1,1.0,4.0,40.0
9917,2,7309,43,,,2,6.0,4.0,
9917,3,7309,12,9.0,,1,,,
9918,1,7312,25,,5.0,1,4.0,1.0,50.0
9918,2,7312,25,,5.0,2,1.0,4.0,40.0
9918,3,7312,0,,,1,,,
9919,1,7313,70,,,2,6.0,4.0,
9919,2,7313,35,,2.0,2,1.0,4.0,40.0
9919,3,7313,15,11.0,,1,,,
9919,4,7313,9,5.0,,1,,,
9920,1,7306,38,16.0,3.0,1,1.0,4.0,45.0
9920,2,7306,37,,1.0,2,1.0,4.0,20.0
